time,power[1],power[2],power[3],power[4],power[5],power[6],power[7],power[8],power[9],power[10],power[11],power[12],power[13],power[14],power[15],power[16],power[17],power[18],power[19],power[20],power[21],power[22],power[23],power[24],power[25],OA Wetbulb Temp
150.0,253284.4817373815,246423.9586239088,250000.97351642855,250771.8172090301,262148.35283150565,252420.82775090326,259792.9045039737,254982.59169514163,263080.2080195607,263926.8376233979,267294.2362442545,265272.7444855554,252672.0281370773,161131.04037423775,260934.0628309347,242234.95584296578,246718.28075252753,259092.71603551268,263742.76119040535,248595.32567310447,249776.5934138477,268719.19234044664,261594.34971942514,271282.6592617094,261813.3766991987,4.666666666666666
165.0,261178.21241894516,252445.22360969082,247853.18643574888,250015.10261602665,254343.68439195448,252464.5349019677,259299.26382955196,252771.0975144847,274238.44863109215,261710.50979663315,258463.4440868312,255178.98338644733,252329.9436261693,171356.828098929,256551.6048122604,246322.1549210718,254519.259402815,256014.1330296847,254629.14765393565,245831.11375944933,249589.92091447825,265058.0059330476,260855.18955505613,264025.5503374703,259681.06359798257,4.666666666666666
180.0,254572.58270064753,254944.70941746043,250226.65246938588,253219.91635113396,262844.73136400187,255759.95864706326,262588.7827277817,252954.05082481427,268684.59969386447,263737.02422806906,263443.99202462565,261600.1823689801,250610.85750099103,168065.14378823046,265893.00920751464,246525.03207652958,250877.848867987,255062.3003980963,254859.81540808358,245968.85583153507,246071.3971606402,269690.29244689964,258328.88129079374,263309.21155584825,260684.74477540792,4.666666666666666
195.0,252933.68056865278,259049.19305911375,252386.99442875743,257110.2966377366,266857.5762514908,255189.6961490068,259925.41145682114,249725.92733895898,268244.8203518338,260822.0764557797,273552.35311835987,257758.88543789298,251837.34060613028,166013.30828605438,260356.16235873758,247172.43070677796,240425.52983523827,252498.63610493162,248776.62464895705,251624.38175365535,251057.76480535223,267281.0129587027,260080.12026599207,265200.57017312944,258191.89694178294,4.652777777777778
210.0,252314.60182220422,251974.3722219235,252867.6518629366,254734.848604188,255589.1844114603,254404.05637182444,259923.54538658017,248744.14077595618,265786.5957840323,262013.58683515585,269714.11351746286,260612.32531028974,244232.67986140336,163115.425591294,267902.93824286567,246782.69052775615,240912.71191734256,253943.5273520602,260243.02274047222,253285.7653588444,247478.343821003,264392.31495594844,261762.337293225,267796.53541988716,250222.6824947025,4.638888888888886
225.0,256221.90827291406,255222.89535736095,255913.8665494674,247360.99959450966,260030.6464937671,246413.3003971166,258447.4823608712,256517.45033646352,263206.84651177394,261199.8925518378,266164.3002887059,260833.2360232799,246788.9690688612,168287.12156202472,259913.39340381813,246790.95702792273,248143.64176712563,260185.46620813906,255988.2556201145,251435.07230522457,259642.1468994776,270268.6668020867,266894.1650102952,268891.8346246776,251873.1144654203,4.624999999999997
240.0,257307.95630375878,258021.51421297327,249692.67758623481,247520.82090378745,267294.4476592269,257069.88271531297,260512.72179613536,248539.21073928528,276465.8199952218,262809.5165596866,268166.3937312859,271589.76525390294,249154.116806236,169105.064613092,259348.2080026704,239574.44665292712,233319.22589197865,258173.9951637731,255982.64237840363,247220.91653853082,251273.0123022742,265503.3028454404,258054.4130623407,270040.16540568246,261964.1281234038,4.61111111111111
255.0,256679.4428665699,258630.4279364241,255297.56102888647,260476.3010121626,262805.14827444433,255378.25569804836,262213.8936485769,255570.16358666506,267519.87501406256,257945.7731539446,257150.62832664006,268103.89541552204,249555.9229459564,167758.13396448086,257660.20456687728,250027.02195100518,248110.76331564397,259467.09737978614,257091.4807345594,239765.2805656196,248712.538261126,270377.91963866795,252650.24498525055,271811.3234559263,264343.54006920307,4.624999999999997
270.0,253189.14081245696,250485.25938514556,249547.84468161993,254180.38976623365,263171.97999135265,260069.57667093255,258344.29824194842,245026.28261239722,267519.27964790043,259328.88961808625,268994.46186453797,259804.53264018334,242540.4422583186,163357.68990285686,250484.6826473036,255764.8885710346,246722.34924430554,262573.4746947306,262450.6023058274,251946.33672251535,257547.8480151726,265224.6555504613,255624.75026065504,263346.1503182241,258076.54589089245,4.638888888888886
285.0,255125.12915938516,260847.01416527,244949.85082946942,249747.15456135292,264412.53846196894,245885.3831235887,262522.0333104476,246629.57289548882,263435.6036037806,264244.91131769,266498.35451888497,261776.108848313,246304.38390408538,164187.1449552734,258964.28537949824,251319.56359324002,240262.32029555892,254529.46574395313,249835.77687640535,248830.50364870657,256209.04095706606,261531.70746545572,254014.2693616719,264675.26555788814,254970.1113396301,4.652777777777778
300.0,255820.21078836123,258367.750792588,253096.09743936834,251482.23324427445,262982.03339725395,255769.52144302073,259618.4347921982,256413.96099087928,268375.27740254445,266216.1276310323,263680.0868860555,261639.9467438756,255655.5512701829,155725.74163829608,254911.97676381576,254732.9595225855,249808.04515667574,254148.9721976623,256729.02263073743,253704.6450699898,250418.1748908329,271236.781271015,262063.0952350068,268187.8398803752,246827.27696631008,4.666666666666666
315.0,248581.76587217956,254924.27603840854,252166.6183106993,253322.33945464253,262048.8728113152,250239.5641748365,258155.742534458,253901.83112490491,268600.35641117406,261379.5148242188,264527.9756920084,261406.38720218858,250193.74981479644,155585.13394421042,257858.19751231855,244100.4745463234,243893.85757848053,256560.0424697367,251955.6839086102,254908.61771481205,253598.3066837743,265974.85929051915,256136.4009383047,263820.31784688705,262957.36691349925,4.666666666666666
330.0,257593.0420320615,253828.5469259372,246451.84770719087,243846.6618263957,256495.7349121968,251099.9847038014,264128.99348101334,248446.65638774776,255134.5778209704,259981.98252940108,270612.8483354333,261532.25500395498,247975.1441408874,160140.5498506668,263802.9338523702,242124.0463921008,244498.54920551452,250865.06052961823,258256.4497370697,249290.35567293596,251916.1937466635,264654.40761206654,260170.32073029052,267581.59876389673,263437.069686476,4.666666666666666
345.0,251349.79274825787,259344.04511815513,244103.65616297143,255420.38016533921,266127.7409759045,254238.00319566185,261246.45613383575,258248.6152320375,266811.68200452934,259061.49252168534,268293.6710136869,262852.98179677565,250129.55416140717,160627.40621285376,255561.45943723078,246367.38549463413,248833.11761855253,261106.43643393484,258160.28416708446,255420.8420458119,258523.96439065147,269914.16388799035,256081.01918145662,270288.9897593922,257947.61939268606,4.666666666666666
360.0,252333.54972428875,259429.11474041696,251414.99256746875,251363.86955506454,266761.58495281555,253992.9532555628,262219.44972095016,249461.56286876448,262654.0195469477,260733.78320572645,267063.48213498644,254449.61348741938,257146.68510177557,164620.7196114839,258868.42413190287,249995.5221957795,245765.02776662758,256097.0718700376,247206.63596789565,249258.53634879072,256136.16083220093,258132.8405753356,259047.49992642208,273276.8130849549,252913.14840966635,4.666666666666666
375.0,256809.0448977859,243455.07344330873,251983.90300671672,258338.28289650683,254291.27620019816,253254.3664857377,255180.44133379977,249476.45428250497,270430.95790767606,255740.58593602348,266511.5140430164,262875.84167241864,250874.60198678845,167557.6455808167,257355.96178829885,251120.5146138633,241433.5621307526,255368.87593613373,252824.53554486204,246041.04993729125,248433.12865873703,262833.53898097645,262724.2985533371,265855.9646998213,258384.09117313975,4.666666666666666
390.0,259054.17175334215,252308.57622274972,253156.80555034074,255757.56938298442,257726.80555794673,250580.95324693754,263628.3831244343,256500.2482707825,267826.8972930351,257740.0301987933,264698.3879010154,268001.8357251215,247826.38830268523,164644.59922741988,269699.3931432535,241895.97552493575,248177.29617306957,259311.22112005454,253211.68939002877,253822.26014010567,252312.91351931356,260801.2310389359,263645.218992122,270491.78413293633,257248.87687422932,4.666666666666666
405.0,249162.05399093177,252594.5229447106,250876.41114030938,253455.2163042038,254555.03522359586,254092.58811487092,250267.2874227774,256923.630642973,271799.2067344832,253839.8040535006,258472.74841490953,265608.8221439796,250947.28113002385,172721.14005969957,261145.96053728863,249810.02484367634,245647.87417458047,253389.39031557742,253760.97201638785,255959.92243467574,254692.82251751775,272945.4751879938,262454.52277358767,267844.8838404612,253129.1355208885,4.666666666666666
420.0,256479.13438245142,257295.16049786474,256430.25276381898,254310.43857857198,264899.82674962044,252360.55856016767,258674.94946589958,251446.48256127455,260884.13338825136,256804.06202311217,268153.006002541,258654.50991720203,250026.44846311896,166899.42242855922,250609.71076630277,244118.67621752495,245363.4160234736,256072.98243245002,263199.25408417,243848.00244500264,250885.39669078856,254867.8477757801,265611.3754389671,271119.35542724916,259047.69062933137,4.666666666666666
435.0,254025.6618006323,256919.5677280125,250357.20332724793,248008.02680474875,268220.6728546696,248477.184741168,265058.11907238857,245360.56170904744,265875.9404872772,259907.80574418785,272440.9894464354,265837.96322452655,248238.17359951366,171374.2117786735,259373.9839616542,249726.28609512557,244296.63703697897,266062.6352341335,253620.53055852675,249237.92406527168,257295.57103328215,269129.79467898,254338.61527442446,268679.9428744813,264124.3492296372,4.666666666666666
450.0,257826.07557654355,251881.24401876604,246203.45292261802,244707.21514761762,270730.5830012893,255645.3388446557,256864.10782357992,257575.31448183503,268701.23905233695,263468.456536708,277365.58395614923,263142.2781425405,251051.04482504367,166055.256863217,262383.017727265,243763.3649590582,242187.33852083446,254594.64919455006,261255.6634989907,250386.2785164444,254076.0565947079,260510.80634477895,258230.8582144466,273075.49774021126,260607.48987695144,4.666666666666666
465.0,250624.3977495256,257560.90406779168,248784.5441995551,261625.13867294457,265727.1227513736,252310.21392523678,261080.27642799658,252504.08488122057,267251.8339963919,256544.72980651614,265093.036666349,265962.25056810444,249601.15958397722,164932.24398106325,262283.85758302954,250792.87317640762,253635.02226516063,253926.1931201178,256538.00354817152,252611.4642285114,251887.38323796832,263207.6869331196,263118.941384059,271561.21048114286,258085.64284447904,4.666666666666666
480.0,258242.11681609935,250114.41741046452,252936.27415276956,252462.69045554975,267107.84065029776,251422.84123976302,263086.7256444948,245063.156654373,271402.95977081975,256817.59374920535,272549.26241342566,261714.86984442503,252325.97648077997,166477.0516371243,249219.68498660641,249422.12946337313,244056.49873411236,257087.0050038014,256734.54939949507,248796.1428415757,252611.48373469373,262090.21010091185,257776.46814013895,270999.211148558,255094.66464588876,4.666666666666666
495.0,255395.34229667127,252201.2528076581,255758.82165348108,246355.9796368024,264579.8406654578,255417.38488960828,262119.65638550225,259707.02794195685,265529.8360983423,259546.0729256641,267872.78364240605,257534.20553466078,250889.7435045414,165272.50861390866,257343.20942289176,249865.3192742776,249296.19652918915,253547.60647858027,254944.3311934454,257432.02596977097,262399.54515972914,276771.12683034764,266339.17656987364,273150.7183767621,258077.73998618082,4.666666666666666
510.0,257649.48248388796,249185.22197945495,254864.29355342448,256192.66071473403,257276.0788180321,251483.18282227303,263703.6808821147,251198.81773723406,260223.5042326908,252811.08336356422,264372.10705983883,256423.9101489453,258785.76584424046,162461.67105418176,264480.0297280489,240252.62709395078,243484.77287909877,253872.90631366975,247287.28954981343,248398.68043824946,254357.42065925171,262965.3248252435,263472.15236498177,263401.030709424,259465.56044651606,4.666666666666666
525.0,257090.47023035068,258159.11294482645,256327.12716092198,252035.3337222012,259101.7239828823,252940.898657807,257330.73360383473,257516.65015427608,264054.8270883072,263890.8883538085,270449.08196630067,267057.4525477002,257606.95929540164,169314.35179757446,265304.2265570945,246333.08174737912,240768.38688717497,258224.13770984445,264546.9228967801,249419.30320731047,249298.1010342674,269529.27360503946,261428.9703448093,262966.7073817201,261256.8899789173,4.666666666666666
540.0,258453.7659531268,255253.26601654053,247822.60583127814,252042.3557786252,273022.7223824303,259882.66024775876,260028.67258599686,251576.27003048098,262660.8473291465,265757.2225099134,263097.9333338789,270448.21077189443,249280.5520318885,167492.70620175975,268594.7397260751,251769.1190529077,240981.04809934087,252628.96071225265,262578.77481630456,245477.45068831352,255593.35033461446,270324.7739476264,264952.9095592987,263041.9273618154,257876.3333447961,4.666666666666666
555.0,244840.38910895275,260519.53657038612,256097.7844360784,251152.2210980491,267131.27942693536,258296.38018289715,260656.1928985711,249163.48709425656,264639.48784055817,267755.0885981429,273628.0452315171,263100.3600854688,252134.33685164177,168334.18204984698,264864.9427610585,245827.54592960823,244602.39075641998,259489.56136480562,260018.9666058003,247745.2106488517,252336.68189404358,268311.2478466624,257207.44149738795,265929.9133777895,261997.14499266344,4.652777777777778
570.0,252313.11630782814,255929.05934356977,248797.69401413779,251297.32453858163,264459.82555274374,255130.65151118935,257717.7514870553,247348.82774648187,269189.3091628553,262206.8915800917,267751.5067586349,264016.01111748547,252101.08915618432,169962.54229587037,260695.2558042984,249398.58204776145,242802.80072393164,260991.81224458167,253807.1038079486,250520.62257640733,250562.72104030047,257415.5752242182,264492.38929324364,267325.63079363754,262300.02937992767,4.638888888888886
585.0,249443.98505066475,265190.7152740807,256712.7369251398,258218.47054345088,265858.1313762962,254985.59075519675,261659.68768243238,256778.33569631606,266757.8274657665,259773.45948362665,275929.21780543163,260853.05971733018,252138.26359301017,162926.94730182155,256732.41024434843,253185.4553122956,251685.090072266,255147.41295247863,256739.20374439552,249652.12409735622,259250.66893474179,267127.94352760614,258586.59281252176,269343.31580980786,260863.74262442323,4.624999999999997
600.0,252416.39462928192,261617.98693920762,247586.30192670957,250656.3673281243,263462.43719348987,256225.98037869134,257353.28748166875,250864.94074627012,263202.1284018391,262963.12649866164,264125.3069588651,262287.5261814296,246900.79300434407,165429.7834597231,263269.6957307078,247502.04726831472,249895.30807525592,256781.48213249943,245048.62916260748,248487.71266396294,260667.63045266725,259271.30934697634,259289.71555985534,271579.56269745884,256586.3023181289,4.61111111111111
615.0,258233.77626965728,260825.6836357908,251972.36989753283,254270.0118151498,259346.0731563806,258639.87194221228,257255.0320796046,252636.41236996534,275596.0279009973,252905.90715177474,263039.2597193874,259824.30575510624,250643.38750263542,161009.31967452058,263185.6234938866,242366.05368850214,244255.20660647386,254444.83853356057,257839.20612541796,249300.26710659603,258068.96803874586,265982.24532211205,261473.2934960248,270936.82692689815,264820.12680661754,4.597222222222221
630.0,254742.45562502465,255659.94468967617,249287.22046146824,256361.39329766313,261296.81901984927,251181.43766895152,260491.11461360287,248490.00525787412,262595.5567586959,257632.92905938046,262992.40346121724,264045.327530747,258010.07899470237,166382.59859554362,264438.2678031367,250741.17225755678,244074.72815324255,259221.7672018771,250379.0307289244,254046.0418718671,255556.51199283902,269719.6888056492,256302.55858177535,263886.1810820291,253092.1912215572,4.583333333333333
645.0,259046.11984535158,257752.98750684704,254290.8000632257,254617.8771091616,264394.93764479295,253497.09194360397,255627.30725867144,253636.880927798,262275.8852129268,258736.82228922765,261421.03123018044,257056.66167393027,248918.9029994992,168379.3825982787,263401.58655989706,246435.60314105876,238196.55473712293,257633.8242322058,258174.10380844824,249631.46087330687,258341.32736162093,267336.12485506595,257398.434295664,275443.2701953042,260920.20524968402,4.5694444444444455
660.0,259912.9325066952,258232.60027426027,257490.74839767048,255751.42954647585,266467.33418693027,255149.20981369607,258418.1302364649,243083.52366359532,264673.9435113443,263054.18641252554,265377.1580493411,264852.1726675155,259266.80261403136,164285.55965870948,253850.03875097007,249590.83486541308,246363.25735056953,254586.0006826684,250470.38804375756,247072.65701031362,256657.57541315438,262498.1906128296,257870.17523600653,273189.31169372174,256493.01488093755,4.555555555555557
675.0,257420.46701468338,253358.54968091426,252378.42453234224,253969.63591053107,264446.97108838445,256974.98685047482,258794.5057368821,248267.61641457365,268907.50591469585,257668.13462649507,264369.6709084275,260416.54039991894,245615.3485799716,165361.6960334915,259403.86774997084,240506.91143082982,243055.69952250752,263550.90155762987,254632.99380943095,247826.12262856867,256954.3051159933,267611.2315047214,260546.84638770428,263816.3613932383,262659.9439567199,4.555555555555557
690.0,252409.3061347705,256144.5914758104,251084.9233303813,261661.92415554027,255919.95293549722,250189.9316744111,260666.20253888168,253830.15142507775,267455.1537369572,254204.0907681639,267752.6663257554,256727.5147748012,248318.9848291581,166893.7700716006,260644.8186750701,237658.61979304624,242250.32551833513,256899.20050662916,257889.3634771523,254526.96455298408,244561.56101349066,267135.1671178947,260549.28748793772,260950.04350731973,260436.27588331763,4.555555555555557
705.0,256022.2129951456,253068.37833499265,252202.98223953473,255828.1149825235,264745.65865420457,246673.86808845,262688.989952031,254229.13277359263,261643.4093458527,260727.45439450114,274646.19672740425,261953.5031863849,248614.8146899126,163728.7218883061,260665.06569932878,242551.97433444607,245411.2069743298,253951.71904800215,250164.31551811585,255461.99531640537,252530.73723841613,262483.26054746,256840.5465522306,267526.95428440574,263192.2048452542,4.555555555555557
720.0,255622.77880034372,251468.15568862166,257967.26141429445,253533.64275710724,266536.5467397328,252834.71193820602,254254.87084298773,253676.29358197056,260889.45349105186,261641.28893460848,267219.64402150013,260964.42712760917,253061.16343762947,161647.9648084016,254996.69999348727,249642.60067271546,247655.3826587492,258582.89763483184,254142.1739080376,245791.312947093,256644.22730798673,266796.8787584643,258238.9194702146,269065.45230982173,258422.457635758,4.555555555555557
735.0,249964.53245781787,248233.7721586255,252013.42059745803,250422.0174129937,261663.54488855402,247201.92193338776,260910.1075604023,250254.66401414847,265657.7940390008,266712.760964988,270247.8824237736,262135.6651177368,252917.30005196898,162180.69479995052,259385.20204141378,242873.16068134765,247231.95064923054,255289.73215781644,257897.20457269953,250401.38342842573,258758.39425660312,271146.6447804333,255138.79042961338,270960.6294079314,255982.0038479222,4.555555555555557
750.0,256739.10824890708,256363.41773186397,249903.54301971916,249484.08129657048,259404.22760301013,251816.49063555038,262978.1122827292,249123.98487195122,266553.8813574243,256606.3442966334,266515.00569821737,260371.65664535333,250846.79579949114,164951.38822976575,263789.0743293306,242940.4878161102,246187.97580086553,252181.7201307083,253707.95446857362,253987.0157093124,255682.20166271037,260464.31929103375,259028.87718099778,272947.0430380899,258177.22208921108,4.555555555555557
765.0,262878.34495136567,256312.86371866867,256828.77259377984,247858.98907348537,258770.43360225545,252200.37014439184,267529.4660403073,257746.69203557473,265039.8387366892,257581.3958138782,257908.9015927227,259921.6497279559,253421.73691615052,163316.12859165104,255624.1036048265,250277.39850071725,244170.72967913077,256581.15915441423,254386.54434341073,262437.8309370507,247518.52808363878,266543.709948877,265920.8180055943,268653.25391338684,252396.8198920039,4.555555555555557
780.0,253766.6651044245,252496.07621977516,257501.58250305685,260044.16974845182,265661.7610352397,251124.19865469614,270527.4474894837,255786.9502192862,270428.56783456606,258208.06454214352,266454.8828553652,262827.27003139164,247604.46494447874,163026.37073787022,256614.92046707228,251497.24788145543,243088.0124490418,256039.5833192346,261383.9772414537,249148.18179264743,253041.72009787057,263515.4372204891,249171.4799895329,264092.7901095341,262728.3737673357,4.555555555555557
795.0,250753.63550033522,255889.6263553818,242390.41676459214,253549.55940054063,266215.33364385663,253336.80163971652,258686.10102371985,250181.3289641755,258385.51108405786,260516.9937930532,268278.8629111134,271602.9354212689,257274.89713002645,167012.3345627951,266870.5708349044,248546.49827951074,247397.68602142073,255155.21235349478,251662.25191110425,248372.44249569107,259516.21505536838,271331.3950091362,256831.89879640797,265559.12664226245,263763.2982807353,4.555555555555557
810.0,251001.49791897577,248124.17076809687,249533.84125835885,249497.51973455158,257665.46724255692,252797.04502771125,265943.6777638309,251891.0971154407,275099.3282376954,267204.346510205,267000.87116355775,265136.4939088311,248283.6747408904,169559.2434843582,257917.67654363107,247091.40659941648,246550.77804329744,252249.54753414303,254329.91977827725,250179.06003671247,251894.96050731026,268272.1564838444,258923.29488164018,264054.5167588838,259833.3785439895,4.555555555555557
825.0,250649.89809330698,266653.8604595648,253034.84744241342,249550.65143537015,258141.35578043797,253359.29246905976,263092.37694194796,245211.19356783005,266521.79001532495,259029.56794472152,264581.2723403457,259148.73918605124,246132.8043753892,168272.31586503526,265937.8576160497,254066.36045178617,241019.63586043392,255487.07025972297,253411.5227429497,252779.43649735564,255644.9308242147,261669.2648184703,263887.0232676424,266220.99958616495,254981.15370258797,4.555555555555557
840.0,253015.8454046652,254538.1271278878,246462.3335086907,247568.79171904825,265211.01652420283,259120.9325094374,259193.8111784125,255233.87899065536,261666.95124185478,264270.80803635414,258955.43429223573,265437.24284241116,243217.65793104778,165986.27998122413,261154.26434277208,248039.6563796585,242819.06048953414,253528.1540059491,260226.04002379504,246701.35496772555,260143.16329437567,263444.2786179738,263518.730347534,272062.65316539025,260749.07781978784,4.555555555555557
855.0,249736.0637216368,256866.29684927003,250064.2022883057,251822.04083877522,268390.1498991453,251570.98091222788,266694.9197386411,252347.53035226447,267996.72263469076,259986.42879180767,267605.54327166954,265452.632349676,259113.42656265048,161144.95019936154,263697.55834123935,245625.16048718512,245385.21474402427,261308.80460942714,259801.34502761075,248015.6123538328,250876.2209957276,263258.623754584,259854.73033496796,265051.0315935595,257941.3213381282,4.555555555555557
870.0,257424.0543534454,256723.00630478683,250693.58700173217,248101.51914569037,259646.65782875905,253446.7208638491,255074.15292800663,246586.7732619019,268873.8512789364,253276.99535092735,261947.64082484608,265254.53209750017,255039.32432938923,167316.22842631198,259886.5002754572,249197.4212996312,243589.9414601898,264400.12210346723,259035.13130893887,245438.76320507948,251422.8583319727,262778.45474543644,266884.0742403889,269334.25189626956,251828.09697811163,4.555555555555557
885.0,256938.9864306927,258113.0395152287,249737.0240484916,256284.82780902565,264807.27067479293,248573.19807332283,253920.33618756692,248043.67035400745,267617.3998030485,262779.7448978629,267395.0551469065,259742.52515931727,249254.36753882456,162536.2816030935,264346.710507461,247886.1154138351,239665.34083381452,263690.28887275397,254586.46158550953,245260.7127108114,254995.80306641155,261266.91596121615,261627.03741009056,263103.40249800857,262148.9339456732,4.555555555555557
900.0,257050.51868982127,259029.530402866,246700.59803283564,252053.67096085646,265284.2040354786,254600.0518732297,261724.8579340344,245384.673105567,272718.35305460787,258307.2308160446,268602.8071985482,257067.57304201843,246136.09028859236,166899.78647921103,265262.6382048853,245005.46208319336,244894.2493454575,257648.10579474005,261562.7848084342,252378.1415482593,251970.89963889646,267851.3676131928,261321.16430941698,264042.4885920142,251163.49283678868,4.555555555555557
915.0,252310.58467394504,253240.32111626357,256125.42207226975,252950.35463297667,261504.32143613402,251639.89800714777,262645.61821228114,259167.6920239316,270775.8877747047,265530.4506508245,273108.3511649366,268332.7335173609,252449.48125766998,168004.74459997093,260633.02885023347,246467.19623166343,250113.2407641792,258706.8052283289,253087.1160060912,251219.7553684867,259264.30034494156,260674.64902423185,266438.29990823223,262154.6996983919,254412.42565128524,4.5694444444444455
930.0,254562.1558793807,258508.421215674,252570.1538292996,257976.66354928765,264475.45278616453,254986.07886506023,262861.1671340884,248497.90292669382,269574.18599737703,260995.6305297247,270870.459159313,265409.6691436609,250086.8344283873,170773.02811648604,270021.6464899962,250247.81459065646,241814.64285861287,253899.01201763365,252083.01300217092,242666.63575673723,250474.09175610702,263385.5738324501,263379.9580446987,268245.8250381972,258995.51251296792,4.583333333333333
945.0,257380.27425284812,248148.5041215448,254927.27215710242,253567.2889177585,269893.53960791416,260409.65026130487,261025.21443616977,253539.37601624022,271636.44341723184,262545.73622436356,263030.4195140429,260767.46534285072,254441.29675083916,171210.61298319438,260416.73869737744,237367.74336894375,245351.31453813575,254026.3548914715,251072.01401020016,246729.52015104258,251159.9103264968,265074.83867020154,264715.43156707665,272676.70738549036,255065.03386479095,4.597222222222221
960.0,258829.67538489142,250729.47331427594,251143.3085595536,249838.2203961092,261089.56404564067,253267.8911881881,259281.8495893793,254327.4481415182,262182.63836141006,260738.81409857736,262476.4347840804,267943.21623732994,255866.61834161507,167266.8257711985,261086.28732894195,246533.1479596333,247953.7394993561,264333.0269651585,263343.9800759368,252626.1802376095,257627.9890890902,272661.20825651183,261431.0885344208,268501.6225034039,264161.97890949406,4.61111111111111
