time,power[1],power[2],power[3],power[4],power[5],power[6],power[7],power[8],power[9],power[10],power[11],power[12],power[13],power[14],power[15],power[16],power[17],power[18],power[19],power[20],power[21],power[22],power[23],power[24],power[25],OA Wetbulb Temp
360.0,256387.47159941372,255119.9942503283,250854.3516025597,252129.81119219356,262906.67750483606,252555.1506527507,259687.5491453322,252342.88042536183,266413.3334532616,261364.08736079113,264562.6338125846,261912.969002044,249958.79345107358,164255.90885962534,260389.78986143498,247717.21552284271,245154.4538000977,257926.620183748,256259.6406152784,250004.668823161,253772.47544655573,265706.96047334804,260893.5382753568,267000.46961552696,257965.7664924381,4.666666666666666
375.0,255139.02956777747,254516.84167326443,252610.78914810508,252305.76127927608,261978.1528108623,251824.23125127124,259343.15773685608,250786.75452865756,268805.6067083875,261524.10997851333,266420.7091389081,262318.5242880553,251876.8671890575,165974.56678417095,261815.158446828,248024.06803879063,243942.09961379092,257643.38787699316,255478.2990493848,250218.66141361414,254591.46679239202,266669.72196565924,259620.56151445012,268770.2493704402,258616.17881385444,4.666666666666666
390.0,255600.97420363166,254427.038748362,251544.87168914202,252859.6371013217,262857.91346724844,253959.37541475726,260002.26750707335,252264.07691192473,267681.93457920454,260387.11412238903,265341.81782451924,261502.59332958685,250586.08561691424,164423.26273262783,260598.51148771943,247232.430209251,244947.8366066137,258983.30807251655,254433.10586713697,250394.85599436614,254697.25468421236,265907.311461356,260215.53976628254,268117.3289686885,259132.69196914934,4.666666666666666
405.0,254363.22779150997,253780.71719296527,251301.81073780174,253395.74824812394,262538.3853628173,253208.19052488587,260345.8975359891,251165.14435274538,265962.3485839304,260381.43934936268,265098.9990292126,261388.5912339055,251582.61651059572,166386.9870735048,261198.17261834815,247167.49851197825,244020.24897721267,257743.68548838503,256032.72156238533,250110.45369058906,254317.91560582502,268107.8677038332,258560.26044910128,266742.60349019145,258576.35424036524,4.666666666666666
420.0,255852.03689933947,254081.03637700187,251313.82261078377,253050.4889451833,263108.98980142234,252528.60043804595,258961.1369517714,253449.27170284864,268231.5020494202,261722.56599429503,267456.7301977075,262720.6389614929,250388.77503906706,165373.17575597015,261053.53964743385,248278.66474915785,246488.70658941538,257391.54812073483,256055.91427293967,251077.38350909782,254295.17394237747,267596.64595233346,260068.07812367837,266889.3260300241,258350.7441973891,4.666666666666666
435.0,255326.79601333535,254286.37216326137,251928.1787866421,252042.55558687702,262858.6725514991,253560.45642934635,259606.92660735108,251882.9457426628,266774.46149838,262155.0388861362,265385.98762771743,262431.50238025235,250848.69835716297,164286.33886196915,262656.38266606536,248399.76529152298,243700.68878074505,257524.55197456628,255217.82520310188,250668.65212402982,254148.0345905525,266930.0317195439,259546.2042828766,269070.0419459461,258689.40605570748,4.666666666666666
450.0,255529.74355386823,253031.65245929259,251887.05955514728,251710.85580017942,261391.93142441785,253086.71974985168,260107.94238787546,251847.39759151256,267131.56139045634,260867.36718192906,266448.13542582415,261883.47040594692,250971.14497590528,164171.37982368242,261594.38782957106,248169.91254074674,244014.9221133457,258011.48295709994,255550.87497890057,249205.27875017136,254937.4764219626,266039.4687346318,260113.69719859576,266174.09368153574,258830.34728108204,4.666666666666666
465.0,254742.77376736104,255302.9138351904,251150.78134101655,251292.00685298524,263093.07771904254,252161.74218068196,258610.10996329918,251724.3631044884,267531.7662143109,261768.86387356647,265935.54974808823,261874.4236608418,250277.31342687635,164783.36648474148,259335.7163408453,245851.41019164232,245049.71770125552,257197.0473469048,255801.0568579954,249538.92115408354,254196.52578602388,267646.6206753513,259802.2850146701,267758.0707971989,258201.8228334488,4.666666666666666
480.0,253955.66151424462,254477.1322590066,252042.68741007432,251616.7908927486,263414.1904701654,253114.30408210572,260182.84174423342,251639.22371010616,267776.5485525421,260706.22989235946,267169.36184088985,260902.21872213617,251810.60274070277,164765.26355238413,262338.1709035837,247618.19303734833,244494.4284584843,257887.5818937702,256891.74328969663,249439.5620462259,253356.74465477586,265728.36208610167,261018.5777662607,267436.2928806282,257894.55922440276,4.666666666666666
495.0,255452.28731779242,254662.9619780526,251898.8850443715,251953.06520671994,262647.3231817372,253306.73064717287,260019.58993269765,252452.2234105956,266013.9354330398,260877.7641319768,264998.86184979405,262761.56870490394,250581.86783717063,164455.14633119575,261867.8116615069,248360.47640959945,245745.8935502613,257353.4947387733,254419.38595275683,249393.0422670312,253702.32028082127,266901.8391301085,260147.43260601946,268507.9495941275,258346.53234064352,4.666666666666666
510.0,254647.74435165085,254645.37202002623,251591.44634237856,252429.83883846825,262088.2911615969,253302.84578447122,260434.17234338078,251496.30762389416,267326.0317645356,259849.6640579228,266188.9416167879,261138.9774769119,252045.20691302363,165925.41854848215,261969.1703802576,247730.69128130772,245339.15602638997,258313.9349562495,254615.2985927111,249524.30357043108,253269.86435627245,266961.63392424927,259463.11605981097,266706.87804240914,258863.51929660884,4.666666666666666
525.0,256351.74233532135,253706.52079434038,250854.76645260773,251966.45840252514,261633.721917264,253373.0061971543,259903.63253168037,253333.87832606456,266699.40676261607,260867.29527395344,265338.98036785156,262951.4332856447,251350.77713115307,165573.13891188582,259991.95871854742,247543.17571345036,245219.22353397697,257872.66361407668,255896.21227850704,251061.54918005248,255634.1474785621,265828.18527257576,260965.69254912256,267981.7401055876,257979.30607135847,4.666666666666666
540.0,255615.40281018853,253534.1300848343,249913.8858706406,251023.65382258903,262832.779257286,254307.63235383484,260024.7197470231,252689.0383848248,266823.42694355303,259893.2686373821,265800.15420212015,261991.6976840857,251552.591883055,164540.5656492673,261354.0780992963,247590.39454572453,243733.47501918618,258968.93338518857,255491.2490463042,249383.17245383057,254979.9890327574,266305.4382912872,260017.047943161,267408.38109257445,257062.79324474523,4.666666666666666
555.0,254837.1134237745,254690.60792849172,251754.00490572117,252119.7158274867,263103.4591076139,252955.21710322023,261100.82178514748,252104.23123218465,269447.4117128819,261568.91256362956,266153.60763427155,262588.373338304,250477.81967831522,164826.84531325332,261416.68566829804,247473.9955325243,244864.34785392982,257304.89915965748,255590.70853654508,250086.82273293604,255278.15087547456,266749.42311623244,259986.71545302038,267310.4201554925,256290.86815333136,4.652777777777778
570.0,255683.09076532407,255495.4279227317,250959.39379618596,252411.7666349419,263873.8378687716,253801.0220045679,261434.02632081776,251364.68027981947,267741.66905300616,261466.90502969868,266270.54393752955,263329.4639059233,250625.3367112669,165742.19202285277,261564.3115792589,248982.83111484992,245568.38106213402,257712.84726169336,255451.46142641635,250264.7465116819,255411.30301785463,265666.9484978664,259448.56458906247,267231.9627747335,259468.95006924664,4.638888888888886
585.0,255014.39026336244,255366.9226771477,252843.5342634251,252148.200532127,263322.77736236353,252205.27105447202,260712.90134163763,252610.38766758944,267245.62705422385,261090.56013121383,265425.289405463,260629.20934660366,249605.79284340958,164896.58584974962,260965.27166084005,248213.98622172375,244690.0508429984,257604.76953963566,254296.09245182376,250720.9886121977,254598.46684058075,266643.4815332674,259797.26014877754,267617.7245993096,258204.69368991494,4.624999999999997
600.0,255943.6045666247,255000.02009117647,251136.66750276746,252984.572033881,264649.2162025572,253301.3732432685,260662.06303765712,252923.46819289468,266633.57351370703,260290.95267056883,265720.6743816756,262316.3530679588,250075.94231977587,165917.30654230557,260921.89324523273,248512.89065800514,245111.84886004752,257306.58970801267,255563.66514363355,249749.79606347266,253608.75580154208,266270.7221329832,260412.71887992995,267181.8070162063,257820.54465356574,4.61111111111111
615.0,255889.4829029022,253962.90455304403,251223.3393352384,251069.33174139482,263141.07828653266,253385.66559695362,260003.73057073457,250463.50963133323,266932.96977108467,259066.61533665349,266666.76747891476,261673.2559870281,251379.56549838802,164961.82111069566,261108.92186849235,248413.58471536625,244787.8571068369,257819.3337929372,254169.23940759661,250733.78641208058,255033.8028955626,266664.7176483735,260310.800368268,267445.07822380285,258122.10765470975,4.597222222222221
630.0,255848.80738961886,255718.40209410113,251747.0252770368,251460.17015606698,262158.7733626399,252085.15565624612,259357.82069471086,251114.5926447923,267031.4879147664,260252.60087072357,266758.84856392146,262596.2154745364,251754.62280316363,165584.21519154334,260440.46948532274,247373.86464731238,244794.42105939402,258286.22212457098,255491.32409835557,250079.76340820326,254155.34856004687,266382.19751294155,258939.36785963262,267051.78531792376,258317.14670093977,4.583333333333333
645.0,255005.65150017024,254624.91299743133,252118.6363961824,253110.99211226287,261811.91947897687,252557.59027105852,259362.3238130392,250904.0550998313,267103.2352007922,260965.81567625777,266887.0286575813,262368.5165829068,252076.41667827152,166230.53645089106,259993.38829947924,247629.13902418257,244538.109526877,257941.88481093172,256102.5441172009,250557.11982792174,254461.50561721,266667.5875365363,260540.8001239763,268530.117069768,257733.45620484956,4.5694444444444455
660.0,256634.467686511,254822.3058070013,251973.04443345589,252007.15845903533,262768.2782594852,253713.54125580823,260892.08639654596,251785.286939877,267807.43407056166,259386.0905359631,264993.4180818975,260780.28172161483,250845.17933069108,164288.64858508852,260731.35485824433,246716.43905315647,244309.20863548672,258885.5349615728,256464.26455724845,250448.77331566688,254955.0835798819,266816.95127206977,259490.22436036996,267349.95345864346,258731.6961663115,4.555555555555557
675.0,253763.54461076585,253784.14483373935,251273.8204626784,252021.84209266107,263492.1009812452,253089.03920606838,260961.8533741932,251417.18168390592,267719.8874845429,259030.50606500343,265548.64870846644,262360.83253454906,251148.8537688597,164887.1639474111,259536.62455571844,247779.6498492509,243496.08130569826,258437.96937910287,255056.39549243147,250477.17042090112,254041.72696502076,267165.6489071325,260158.04454967252,266693.38959985954,257585.96429464064,4.555555555555557
690.0,255695.39204629828,253767.56981875835,251842.8625828521,251925.37266031283,262706.3674916096,253260.70126288713,260627.2894147645,252053.8906768261,267593.86863270786,261148.0592766722,264595.61824348103,261945.15621424819,251051.2941965617,164716.26120819748,259583.19060271222,247809.3671691178,244771.67833407718,256669.14757781223,256311.08354617067,249371.62226233876,254271.85835074144,266105.0971831944,260748.0868267092,266409.76892838534,257749.43115333642,4.555555555555557
705.0,254612.99048952447,254642.8853677495,251967.5901609157,252292.60130001963,263075.285814425,252790.75318822428,260564.00759241174,251735.88950796708,267340.1690291297,260626.1301273976,265569.91167828423,262550.2571377523,250708.04689823618,165765.61072067116,260584.0497451381,247494.96451810005,244650.77435493117,256762.3161885257,255688.4819468733,249585.69311105585,254206.74649401664,265840.15841620724,259193.26976855358,267702.2264746911,258632.91940394574,4.555555555555557
720.0,255926.87187010638,254697.41232185598,251060.1238263239,250454.42229965617,263181.7071945788,252202.01540133587,260854.4650640961,252408.88676767566,266211.4330506251,261009.72145952898,265388.30439169606,262985.0038193391,251267.52421094885,165321.3545931355,260415.56541499746,247466.82998751593,244484.73648852672,258672.8698170829,256839.4309161876,250009.5879499123,254064.04937203994,265998.22067617916,258849.35245163587,267542.74127322994,258926.87569296808,4.555555555555557
735.0,255069.27606674275,255169.35970233288,251627.86280741642,251965.59983599707,263723.5419370174,252383.39626353426,261198.37088605817,251410.42316154423,267477.2526481741,261014.26553058426,265954.48652826657,261699.84894278762,251639.9899640955,165194.61479231983,259638.64419057427,246789.30818608505,243885.14803118323,257203.30247878763,255575.0364194977,249517.06426895596,254396.23653117934,267134.9011598711,258901.44478787854,267764.2960275101,258714.17344392775,4.555555555555557
750.0,255016.28576463732,253268.49937665832,251582.9214370578,251962.66749005156,262985.36275882553,251994.03345959072,260847.4328113275,252268.8293872677,267061.5568367458,261094.4386954316,266336.9077737148,261804.80401211831,251353.00000780413,165215.5513333605,260969.80324950183,246850.86884621906,243491.75216935828,257445.29696811514,256435.92850196417,250708.93112864197,254954.1834766109,267400.55642980477,258732.23227312975,266341.32693674555,258962.13750700702,4.555555555555557
765.0,255932.0181745754,254270.25868879582,252276.72459345267,251976.35438243664,261330.31300608136,252865.56503384907,260690.6628483546,251195.41995096652,266449.4154200236,261304.82691990843,266471.16189810535,261338.75716175005,250634.33939364654,165837.28484027684,260048.04904585087,247531.03442919013,244992.73904526324,257121.12423250184,256278.59772184436,250941.60628931032,255112.7028506101,266027.1653020957,259250.8874100576,267360.3461992128,258591.01978176407,4.555555555555557
780.0,255087.9384975625,254533.98022541925,250892.97232153357,251113.14526974902,263350.0554408572,252983.68011489022,258808.05747066723,251911.60065539798,267083.9411327987,261157.4378839759,266489.3934180062,260515.84820993486,251393.54376034686,165918.78791905448,260159.49217211924,247940.2540508414,244131.16083368927,258757.08327591594,255408.8406775511,249361.86839163624,255114.91135255506,265656.1423492078,260521.94894172935,268299.75150093384,258660.74391284658,4.555555555555557
795.0,254962.7762860907,255082.0979081008,252746.3846656194,252657.02876300726,264586.3145832974,252467.9395166774,260670.05406180836,251222.94778735263,266903.41431542236,261010.83641148603,265171.95685275714,261587.54755891254,250777.64891005494,166262.3659341486,261260.2558947483,246992.63110501005,244756.5400787564,257400.05636380488,255781.58919379706,249156.19679943955,253812.81246376963,266374.1234662194,259757.49340055118,266500.5323153496,258479.059855691,4.555555555555557
810.0,256843.7277711335,255484.46063499385,251401.56264203964,252556.13894862926,262753.0544630301,252310.7995030678,261323.60501834826,252058.6476087007,266396.0948741266,260454.59119147336,264647.7383303305,261601.97572303348,251635.98864319196,165465.72614161627,260611.1454871341,247236.6832521803,244782.19181918653,257763.96491081052,254363.9814624477,250803.47468221406,254629.14571049123,266439.23693109996,259715.62886513423,267845.716881003,258710.3637419985,4.555555555555557
825.0,254917.23514105738,254291.08175384012,252489.3633969435,251669.7171997983,262935.28158908983,253694.876888446,259674.5677454333,252454.04757925548,267397.75620482146,260112.75775636523,266258.6651892255,262724.65442636935,250011.5383349446,165288.91828709375,260569.88285512442,247224.52577325635,244065.63591830863,256721.50297272066,255750.89759835007,250495.04764737232,255669.37197255078,267086.7423123746,258997.29793459093,266436.4694427253,257330.52452175078,4.555555555555557
840.0,255593.38766060362,254523.55275359988,251789.99523556777,253171.2455141894,262318.2362999235,252255.64530743036,259943.56324021833,252422.58574937677,266269.3291481181,261136.76390290813,264847.3848774883,262291.4009614439,251157.59608556467,164846.96407861062,261138.48119017846,248491.71542193057,244775.27953314618,257823.09193852116,255388.92768820588,249830.95733799099,254137.11909344562,265832.34502371476,258076.9638350239,267404.8018453465,258052.00804207334,4.555555555555557
855.0,255062.1548980746,254041.25408766302,250166.75959982327,251661.59351989062,263071.5612136866,252911.0993751499,258803.8488072609,252746.63246273287,266463.8852151694,261493.19314698456,266392.6919472793,262233.40387272445,251287.0617284189,164744.29430744477,259993.80908879192,247777.17347497324,244888.6333691369,257071.17640911907,254127.54713841988,250179.36388680898,253847.19956178576,266983.0557923166,260772.92879093447,265470.2754419557,258478.66865567115,4.555555555555557
870.0,254034.68938481834,254635.05947508354,251332.16085959642,252275.6380935387,263262.0830005607,252392.9029671774,259973.14248291173,252235.9353850664,267141.25385809084,260884.73785016223,266065.15803538804,261648.85925530508,249899.56440015344,165305.1158692324,261143.17277280608,247248.57139761705,243874.10315351238,258410.51299318677,255640.1653269195,250682.85771237608,255805.80321258315,267344.7749905647,259393.73226264003,266926.40377758763,258088.86154883562,4.555555555555557
885.0,255234.16848049653,254769.30704719084,251244.02457118325,251535.0824663427,262850.58022222825,252819.5002188786,260103.67330474706,252646.93196486298,267686.92424051417,261487.0666867157,265521.6993282329,262830.73182423104,251541.14640240808,166029.74587605367,260002.58016546612,248675.90987757477,244985.38438337695,258707.33548731793,255538.38486066723,250467.18951328506,253301.48332626352,267113.2191607511,258901.54731786245,268028.4043997313,258863.90311377044,4.555555555555557
900.0,254797.90133897687,254113.09758040603,250903.05599074575,252900.55581254372,263235.979890828,252827.52645794844,260150.77240259084,251700.24444255736,267548.8403884969,260841.0441026858,265954.8878460807,262335.88202343346,251903.15582117817,165234.4571657326,261088.42498629753,249064.44160929986,245692.4047845562,257458.44532389,255004.68188262035,250744.31400129548,254847.70624804578,266714.42142180045,259480.7874105732,268610.9070855171,259049.61811278987,4.555555555555557
915.0,254643.18216160333,254143.983574551,252514.3040583841,252761.74079105095,263225.4746937753,252787.4575464247,259939.68673693566,252617.28896372844,267123.14508713107,261458.9067589184,265582.3968846238,261565.80087050796,251153.8462923424,164942.77782998735,261427.04701970646,245943.5006258701,243827.83885025786,257994.54200092232,255567.95832191766,250208.68841284688,254881.7027950447,265550.790406897,260792.0920973431,267453.13144203095,259781.58181249912,4.5694444444444455
930.0,255350.2806260079,255640.53045415517,251031.2150301069,252957.47934411504,262168.04610568436,252328.83375581904,260123.60165776513,252246.73079825204,268333.0577001655,260278.589112981,265176.87124332145,262968.5651339645,252021.87860789584,165490.0227549254,260193.46955967383,247319.40849316912,245021.65633087352,258642.53037599876,254540.5173881332,251074.25885270274,255119.61006032245,267745.48104418255,260136.4281396573,268048.5875390246,258385.47755923902,4.583333333333333
945.0,256712.58206342164,254727.3960632719,253277.09872207575,252471.97909701554,263083.6847280554,251687.8750485617,259550.06174925092,253253.96972992425,268290.9252909983,260797.45415692878,264736.5722912808,261921.7133537969,250878.42852442316,164852.30974679202,261470.5108094949,247015.37936964253,243239.72839338233,257969.21753740765,254074.14654913047,250179.25291532103,255511.23083844423,267407.78191740846,260084.04191950016,267044.3200478596,259285.7547792256,4.597222222222221
960.0,255811.1558068156,255610.8654456142,251984.7865799966,251913.42243910237,263642.3189766866,252710.9512869149,259815.4840935372,253014.4890119713,267087.1029411321,260806.481157228,265471.85876817646,261987.54779870404,249998.94948101367,165485.82906733776,260910.2209547402,246437.716648657,243927.20631167688,256390.8355939177,256073.3202892675,250291.22006935484,253176.0190237316,266720.303283186,259375.45250731776,267565.71234616044,258322.82602681665,4.61111111111111
