time,power[1],power[2],power[3],power[4],power[5],power[6],power[7],power[8],power[9],power[10],power[11],power[12],power[13],power[14],power[15],power[16],power[17],power[18],power[19],power[20],power[21],power[22],power[23],power[24],power[25],OA Wetbulb Temp
150,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,622406.3286,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,181202.1429,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.00009645
165,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,622406.3286,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,181202.1429,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.000116705
180,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,622406.3286,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,181202.1429,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.000138888
195,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,622406.3286,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,181202.1429,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.000163
210,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,622406.3286,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,181202.1429,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.000189042
225,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,622406.3286,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,181202.1429,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.000217012
240,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,622406.3286,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,181202.1429,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.000246911
255,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,622406.3286,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,181202.1429,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.000278739
270,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,622406.3286,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,181202.1429,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.000312496
285,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,622406.3286,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,181202.1429,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.000348182
300,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,622406.3286,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,181202.1429,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.000385796
315,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,622406.3286,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,181202.1429,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.00042534
330,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,622406.3286,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,181202.1429,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.000466812
345,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,622406.3286,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,181202.1429,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.000510213
360,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,622406.3286,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,181202.1429,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.000555543
375,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,622406.3286,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,181202.1429,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.000602801
390,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,622406.3286,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,181202.1429,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.000651988
405,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,622406.3286,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,181202.1429,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.000703104
420,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,622406.3286,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,181202.1429,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.000756149
435,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,622406.3286,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,181202.1429,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.000811122
450,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,622406.3286,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,181202.1429,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.000868024
465,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,622406.3286,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,181202.1429,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.000926855
480,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,622406.3286,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,181202.1429,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.000987614
495,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,622406.3286,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,181202.1429,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.001050301
510,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,622406.3286,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,181202.1429,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.001114917
525,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,622406.3286,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,181202.1429,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.001181462
540,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,622406.3286,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,181202.1429,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.001249935
555,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,622406.3286,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,181202.1429,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.001320336
570,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,622406.3286,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,181202.1429,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.001392666
585,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,622406.3286,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,181202.1429,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.001466924
600,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,622406.3286,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,181202.1429,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.001543111
615,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,622406.3286,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,181202.1429,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.001621225
630,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,622406.3286,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,181202.1429,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.001701268
645,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,622406.3286,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,181202.1429,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.001783239
660,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,622406.3286,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,181202.1429,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.001867139
675,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,622406.3286,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,181202.1429,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.001952966
690,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,622406.3286,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,181202.1429,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.002040722
705,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,622406.3286,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,181202.1429,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.002130405
720,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,622406.3286,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,181202.1429,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.002222016
735,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,622406.3286,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,181202.1429,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.002315556
750,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,622406.3286,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,181202.1429,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.002411023
765,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,731536.359,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,519351.5328,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.002508418
780,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,731536.359,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,519351.5328,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.002607741
795,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,731536.359,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,519351.5328,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.002708992
810,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,731536.359,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,519351.5328,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.00281217
825,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,731536.359,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,519351.5328,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.002917276
840,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,731536.359,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,519351.5328,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.00302431
855,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,731536.359,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,519351.5328,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.003133271
870,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,731536.359,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,519351.5328,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.00324416
885,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,731536.359,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,519351.5328,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.003356976
900,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,731536.359,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,519351.5328,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.00347172
915,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,731536.359,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,519351.5328,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.003588391
930,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,731536.359,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,519351.5328,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.003706989
945,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,731536.359,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,519351.5328,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.003827514
960,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,731536.359,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,519351.5328,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.003949967
975,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,731536.359,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,519351.5328,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.004074347
990,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,731536.359,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,519351.5328,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.004200653
1005,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,731536.359,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,519351.5328,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.004328887
1020,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,731536.359,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,519351.5328,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.004459048
1035,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,731536.359,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,519351.5328,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.004591135
1050,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,731536.359,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,519351.5328,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.00472515
1065,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,731536.359,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,519351.5328,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.004861091
1080,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,731536.359,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,519351.5328,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.004998958
1095,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,731536.359,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,519351.5328,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.005138753
1110,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,731536.359,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,519351.5328,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.005280474
1125,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,731536.359,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,519351.5328,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.005424121
1140,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,731536.359,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,519351.5328,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.005569695
1155,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,731536.359,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,519351.5328,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.005717195
1170,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,731536.359,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,519351.5328,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.005866621
1185,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,731536.359,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,519351.5328,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.006017973
1200,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,731536.359,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,519351.5328,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.006171252
1215,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,731536.359,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,519351.5328,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.006326457
1230,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,731536.359,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,519351.5328,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.006483587
1245,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,731536.359,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,519351.5328,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.006642644
1260,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,731536.359,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,519351.5328,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.006803626
1275,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,731536.359,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,519351.5328,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.006966534
1290,860926.0197,860926.0197,773564.3757,701936.1084,701936.1084,701936.1084,731536.359,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,862027.6038,519351.5328,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,271803.2143,4.007131368
