time,power,OA Wetbulb Temp
1140,14014113.61,4.005569695
1155,14014113.61,4.005717195
1170,14014113.61,4.005866621
1185,14014113.61,4.006017973
1200,14014113.61,4.006171252
1215,14014113.61,4.006326457
1230,14014113.61,4.006483587
1245,14014113.61,4.006642644
1260,14014113.61,4.006803626
1275,14014113.61,4.006966534
1290,14014113.61,4.007131368
1305,14014113.61,4.007298127
1320,14014113.61,4.007466812
1335,14014113.61,4.007637422
1350,14014113.61,4.007809957
1365,14014113.61,4.007984418
1380,14014113.61,4.008160804
1395,14014113.61,4.008339115
1410,14014113.61,4.008519351
1425,14014113.61,4.008701512
1440,14070537.6,4.008885597
1455,14070537.6,4.009071608
1470,14070537.6,4.009259543
1485,14070537.6,4.009449402
1500,14070537.6,4.009641186
1515,14070537.6,4.009834895
1530,14070537.6,4.010030527
1545,14070537.6,4.010228084
1560,14070537.6,4.010427565
1575,14070537.6,4.01062897
1590,14070537.6,4.010832299
1605,14070537.6,4.011037551
1620,14070537.6,4.011244728
1635,14070537.6,4.011453827
1650,14070537.6,4.011664851
1665,14070537.6,4.011877797
1680,14070537.6,4.012092667
1695,14070537.6,4.012309461
1710,14070537.6,4.012528177
1725,14070537.6,4.012748816
1740,14070537.6,4.012971378
1755,14070537.6,4.013195863
1770,14070537.6,4.013422271
1785,14070537.6,4.013650601
1800,14070537.6,4.013880853
1815,14070537.6,4.014113028
1830,14070537.6,4.014347125
1845,14070537.6,4.014583144
1860,14070537.6,4.014821085
1875,14070537.6,4.015060948
1890,14070537.6,4.015302733
1905,14070537.6,4.015546439
1920,14070537.6,4.015792067
1935,14070537.6,4.016039616
1950,14070537.6,4.016289087
1965,17474224.34,4.016540478
1980,17474224.34,4.016793791
1995,17474224.34,4.017049025
2010,17474224.34,4.017306179
2025,17474224.34,4.017565254
2040,17474224.34,4.01782625
2055,17474224.34,4.018089166
2070,17474224.34,4.018354002
2085,17474224.34,4.018620759
2100,17474224.34,4.018889435
2115,17474224.34,4.019160032
2130,17474224.34,4.019432548
2145,17474224.34,4.019706984
2160,17474224.34,4.019983339
2175,17474224.34,4.020261614
2190,17474224.34,4.020541808
2205,17474224.34,4.020823921
2220,17474224.34,4.021107953
2235,17474224.34,4.021393904
2250,17474224.34,4.021681773
2265,17474224.34,4.021971561
2280,17474224.34,4.022263268
2295,17474224.34,4.022556893
2310,17474224.34,4.022852435
2325,17474224.34,4.023149896
2340,17474224.34,4.023449275
2355,17474224.34,4.023750572
2370,17474224.34,4.024053786
2385,17474224.34,4.024358917
2400,17474224.34,4.024665966
2415,17474224.34,4.024974932
2430,17474224.34,4.025285814
2445,17474224.34,4.025598614
2460,17474224.34,4.02591333
2475,17474224.34,4.026229963
2490,19305777.73,4.026548512
2505,19305777.73,4.026868978
2520,19305777.73,4.027191359
2535,19305777.73,4.027515657
2550,19305777.73,4.02784187
2565,19305777.73,4.028169998
2580,19305777.73,4.028500042
2595,19305777.73,4.028832002
2610,19305777.73,4.029165876
2625,19305777.73,4.029501666
2640,19305777.73,4.02983937
2655,19305777.73,4.030178989
2670,19305777.73,4.030520522
2685,19305777.73,4.030863969
2700,19305777.73,4.031209331
2715,19305777.73,4.031556607
2730,19305777.73,4.031905796
2745,19305777.73,4.032256899
2760,19305777.73,4.032609916
2775,19305777.73,4.032964846
2790,19305777.73,4.033321689
2805,19305777.73,4.033680444
2820,19305777.73,4.034041113
2835,19305777.73,4.034403694
2850,19305777.73,4.034768188
2865,19305777.73,4.035134594
2880,19305777.73,4.035502912
2895,19305777.73,4.035873142
2910,19305777.73,4.036245283
2925,19305777.73,4.036619336
2940,19305777.73,4.036995301
2955,19305777.73,4.037373177
2970,19305777.73,4.037752963
2985,19305777.73,4.038134661
3000,19305777.73,4.038518269
3015,19305777.73,4.038903787
3030,19305777.73,4.039291216
3045,19305777.73,4.039680555
3060,19305777.73,4.040071803
3075,19305777.73,4.040464962
3090,19305777.73,4.04086003
3105,19305777.73,4.041257007
3120,19305777.73,4.041655893
3135,19305777.73,4.042056688
3150,19305777.73,4.042459392
3165,19305777.73,4.042864005
3180,19305777.73,4.043270526
3195,19305777.73,4.043678954
3210,19305777.73,4.044089291
3225,19305777.73,4.044501536
3240,19305777.73,4.044915688
3255,19305777.73,4.045331748
3270,19305777.73,4.045749715
3285,19305777.73,4.046169588
3300,19305777.73,4.046591369
3315,19305777.73,4.047015056
3330,19305777.73,4.047440649
3345,19305777.73,4.047868148
3360,19305777.73,4.048297554
3375,19305777.73,4.048728865
3390,19305777.73,4.049162081
3405,19305777.73,4.049597203
3420,19305777.73,4.05003423
3435,19305777.73,4.050473162
3450,19305777.73,4.050913999
3465,19305777.73,4.05135674
3480,19305777.73,4.051801385
3495,19305777.73,4.052247934
3510,19305777.73,4.052696387
3525,19305777.73,4.053146744
3540,19305777.73,4.053599004
3555,19305777.73,4.054053167
3570,19305777.73,4.054509233
3585,19305777.73,4.054967202
3600,19305777.73,4.055427074
3615,19305777.73,4.055888847
3630,19305777.73,4.056352523
3645,19305777.73,4.056818101
3660,19305777.73,4.05728558
3675,19305777.73,4.057754961
3690,19305777.73,4.058226242
3705,19305777.73,4.058699425
3720,19305777.73,4.059174508
3735,19305777.73,4.059651492
3750,19305777.73,4.060130376
3765,19305777.73,4.06061116
3780,19305777.73,4.061093844
3795,19305777.73,4.061578428
3810,19305777.73,4.062064911
3825,19305777.73,4.062553292
3840,19305777.73,4.063043573
3855,19305777.73,4.063535752
3870,19305777.73,4.06402983
3885,19305777.73,4.064525806
3900,19305777.73,4.06502368
3915,19305777.73,4.065523451
3930,19305777.73,4.06602512
3945,19305777.73,4.066528686
3960,19305777.73,4.067034149
3975,19305777.73,4.067541508
3990,19305777.73,4.068050764
4005,19305777.73,4.068561916
4020,19305777.73,4.069074964
4035,19305777.73,4.069589908
4050,19305777.73,4.070106748
4065,19305777.73,4.070625482
4080,19305777.73,4.071146112
4095,19305777.73,4.071668636
4110,19305777.73,4.072193054
4125,19305777.73,4.072719367
4140,19305777.73,4.073247574
4155,19305777.73,4.073777674
4170,19305777.73,4.074309668
4185,19305777.73,4.074843555
4200,19305777.73,4.075379335
4215,19305777.73,4.075917008
4230,19305777.73,4.076456573
4245,19305777.73,4.07699803
4260,19305777.73,4.077541379
4275,19305777.73,4.07808662
4290,19305777.73,4.078633752
4305,19305777.73,4.079182775
4320,19305777.73,4.079733689
4335,19305777.73,4.080286493
4350,19305777.73,4.080841188
4365,19305777.73,4.081397773
4380,19305777.73,4.081956247
4395,19305777.73,4.082516611
4410,19305777.73,4.083078865
4425,19305777.73,4.083643007
4440,19305777.73,4.084209038
4455,19305777.73,4.084776957
4470,19305777.73,4.085346764
4485,19305777.73,4.08591846
4500,19305777.73,4.086492043
4515,19305777.73,4.087067513
4530,19305777.73,4.08764487
4545,19305777.73,4.088224114
4560,19305777.73,4.088805244
4575,19305777.73,4.089388261
4590,19305777.73,4.089973163
4605,19305777.73,4.090559951
4620,19305777.73,4.091148625
4635,19305777.73,4.091739183
4650,19305777.73,4.092331627
4665,19305777.73,4.092925954
4680,19305777.73,4.093522166
4695,19305777.73,4.094120262
4710,19305777.73,4.094720242
4725,19305777.73,4.095322105
4740,19305777.73,4.09592585
4755,19305777.73,4.096531479
4770,19305777.73,4.09713899
4785,19305777.73,4.097748383
4800,19305777.73,4.098359658
4815,19305777.73,4.098972815
4830,19305777.73,4.099587853
4845,19305777.73,4.100204772
4860,19305777.73,4.100823572
4875,19305777.73,4.101444252
4890,19305777.73,4.102066812
4905,19305777.73,4.102691252
4920,19305777.73,4.103317571
4935,19305777.73,4.10394577
4950,19305777.73,4.104575847
4965,19305777.73,4.105207803
4980,19305777.73,4.105841638
4995,19305777.73,4.10647735
5010,19305777.73,4.10711494
5025,19305777.73,4.107754407
5040,19305777.73,4.108395752
5055,19305777.73,4.109038973
5070,19305777.73,4.10968407
5085,19305777.73,4.110331044
5100,19305777.73,4.110979893
5115,19305777.73,4.111630618
5130,19305777.73,4.112283219
5145,19305777.73,4.112937694
5160,19305777.73,4.113594043
5175,19305777.73,4.114252267
5190,19305777.73,4.114912365
5205,19305777.73,4.115574336
5220,19305777.73,4.11623818
5235,19305777.73,4.116903898
5250,19305777.73,4.117571488
5265,19305777.73,4.11824095
5280,19305777.73,4.118912285
5295,19305777.73,4.119585491
5310,19305777.73,4.120260569
5325,19305777.73,4.120937517
5340,19305777.73,4.121616336
5355,19305777.73,4.122297026
5370,19305777.73,4.122979585
5385,19305777.73,4.123664015
5400,19305777.73,4.124350313
5415,19305777.73,4.125038481
5430,19305777.73,4.125728517
5445,19305777.73,4.126420422
5460,19305777.73,4.127114195
5475,19305777.73,4.127809835
5490,19305777.73,4.128507343
5505,19305777.73,4.129206718
5520,19305777.73,4.12990796
5535,19305777.73,4.130611068
5550,19305777.73,4.131316042
5565,19305777.73,4.132022882
5580,19305777.73,4.132731587
5595,19305777.73,4.133442157
5610,19305777.73,4.134154592
5625,19305777.73,4.134868891
5640,19305777.73,4.135585054
5655,19305777.73,4.13630308
5670,19305777.73,4.13702297
5685,19305777.73,4.137744723
5700,19305777.73,4.138468338
5715,19305777.73,4.139193816
5730,19305777.73,4.139921156
5745,19305777.73,4.140650357
5760,19305777.73,4.141381419
5775,19305777.73,4.142114342
5790,19305777.73,4.142849126
5805,19305777.73,4.143585769
5820,19305777.73,4.144324273
5835,19305777.73,4.145064636
5850,19305777.73,4.145806858
5865,19305777.73,4.146550938
5880,19305777.73,4.147296877
5895,19305777.73,4.148044674
5910,19305777.73,4.148794329
5925,19305777.73,4.149545841
5940,19305777.73,4.150299209
5955,19305777.73,4.151054435
5970,19305777.73,4.151811516
5985,19305777.73,4.152570453
6000,19305777.73,4.153331246
6015,19305777.73,4.154093894
6030,19305777.73,4.154858396
6045,19305777.73,4.155624753
6060,19305777.73,4.156392964
6075,19305777.73,4.157163028
6090,19305777.73,4.157934945
6105,19305777.73,4.158708716
6120,19305777.73,4.159484339
6135,19305777.73,4.160261814
6150,19305777.73,4.16104114
6165,19305777.73,4.161822318
6180,19305777.73,4.162605347
6195,19305777.73,4.163390227
6210,19305777.73,4.164176957
6225,19305777.73,4.164965536
6240,19305777.73,4.165755965
6255,19305777.73,4.166548244
6270,19305777.73,4.167342371
6285,19305777.73,4.168138346
6300,19305777.73,4.168936169
6315,19305777.73,4.169735839
6330,19305777.73,4.170537357
6345,19305777.73,4.171340722
6360,19305777.73,4.172145933
6375,19305777.73,4.17295299
6390,19305777.73,4.173761892
6405,19305777.73,4.17457264
6420,19305777.73,4.175385233
6435,19305777.73,4.17619967
6450,19305777.73,4.177015951
6465,19305777.73,4.177834076
6480,19305777.73,4.178654043
6495,19305777.73,4.179475854
6510,19305777.73,4.180299508
6525,19305777.73,4.181125003
6540,19305777.73,4.18195234
6555,19305777.73,4.182781518
6570,19305777.73,4.183612537
6585,19305777.73,4.184445397
6600,19305777.73,4.185280097
6615,19305777.73,4.186116636
6630,19305777.73,4.186955015
6645,19305777.73,4.187795232
6660,19305777.73,4.188637288
6675,19305777.73,4.189481182
6690,19305777.73,4.190326913
6705,19305777.73,4.191174482
6720,19305777.73,4.192023888
6735,19305777.73,4.19287513
6750,19305777.73,4.193728208
6765,19305777.73,4.194583121
6780,19305777.73,4.19543987
6795,19305777.73,4.196298454
6810,19305777.73,4.197158872
6825,19305777.73,4.198021123
6840,19305777.73,4.198885209
6855,19305777.73,4.199751127
6870,19305777.73,4.200618878
6885,19305777.73,4.201488462
6900,19305777.73,4.202359877
6915,19305777.73,4.203233123
6930,19305777.73,4.204108201
6945,19305777.73,4.204985109
6960,19305777.73,4.205863848
6975,19305777.73,4.206744416
6990,19305777.73,4.207626813
7005,19305777.73,4.20851104
7020,19305777.73,4.209397094
7035,19305777.73,4.210284977
7050,19305777.73,4.211174688
7065,19305777.73,4.212066225
7080,19305777.73,4.212959589
7095,19305777.73,4.21385478
7110,19305777.73,4.214751797
7125,19305777.73,4.215650638
7140,19305777.73,4.216551305
7155,19305777.73,4.217453797
7170,19305777.73,4.218358113
7185,19305777.73,4.219264252
7200,19305777.73,4.220172215
7215,19305777.73,4.221082
7230,19305777.73,4.221993608
7245,19305777.73,4.222907038
7260,19305777.73,4.223822289
7275,19305777.73,4.224739362
7290,19305777.73,4.225658255
7305,19305777.73,4.226578968
7320,19305777.73,4.227501501
7335,19305777.73,4.228425853
7350,19305777.73,4.229352025
7365,19305777.73,4.230280014
7380,19305777.73,4.231209822
7395,19305777.73,4.232141447
7410,19305777.73,4.233074889
7425,19305777.73,4.234010147
7440,19305777.73,4.234947222
7455,19305777.73,4.235886113
7470,19305777.73,4.236826819
7485,19305777.73,4.237769339
7500,19305777.73,4.238713674
7515,19305777.73,4.239659823
7530,19305777.73,4.240607786
7545,19305777.73,4.241557561
7560,19305777.73,4.242509149
7575,19305777.73,4.243462548
7590,19305777.73,4.24441776
7605,19305777.73,4.245374783
7620,19305777.73,4.246333616
7635,19305777.73,4.247294259
7650,19305777.73,4.248256713
7665,19305777.73,4.249220975
7680,19305777.73,4.250187047
7695,19305777.73,4.251154926
7710,19305777.73,4.252124614
7725,19305777.73,4.253096109
7740,19305777.73,4.254069411
7755,19305777.73,4.255044519
7770,19305777.73,4.256021434
7785,19305777.73,4.257000154
7800,19305777.73,4.257980679
7815,19305777.73,4.258963009
7830,19305777.73,4.259947143
7845,19305777.73,4.26093308
7860,19305777.73,4.261920821
7875,19305777.73,4.262910364
7890,19305777.73,4.26390171
7905,19305777.73,4.264894857
7920,19305777.73,4.265889806
7935,19305777.73,4.266886555
7950,19305777.73,4.267885105
7965,19305777.73,4.268885454
7980,19305777.73,4.269887603
7995,19305777.73,4.270891551
8010,19305777.73,4.271897297
8025,19305777.73,4.272904841
8040,19305777.73,4.273914182
8055,19305777.73,4.274925321
8070,19305777.73,4.275938256
8085,19305777.73,4.276952986
8100,19305777.73,4.277969512
8115,19305777.73,4.278987833
8130,19305777.73,4.280007949
8145,19305777.73,4.281029859
8160,19305777.73,4.282053562
8175,19305777.73,4.283079058
8190,19305777.73,4.284106346
8205,19305777.73,4.285135427
8220,19305777.73,4.286166299
8235,19305777.73,4.287198962
8250,19305777.73,4.288233415
8265,19305777.73,4.289269659
8280,19305777.73,4.290307692
8295,19305777.73,4.291347514
8310,19305777.73,4.292389124
8325,19305777.73,4.293432523
8340,19305777.73,4.294477709
8355,19305777.73,4.295524682
8370,19305777.73,4.296573442
8385,19305777.73,4.297623987
8400,19305777.73,4.298676318
8415,19305777.73,4.299730434
8430,19305777.73,4.300786335
8445,19305777.73,4.301844019
8460,19305777.73,4.302903487
8475,19305777.73,4.303964738
8490,19305777.73,4.305027771
8505,19305777.73,4.306092586
8520,19305777.73,4.307159183
8535,19305777.73,4.30822756
8550,19305777.73,4.309297718
8565,19305777.73,4.310369656
8580,19305777.73,4.311443373
8595,19305777.73,4.312518869
8610,19305777.73,4.313596143
8625,19305777.73,4.314675195
8640,19305777.73,4.315756024
8655,19305777.73,4.31683863
8670,19305777.73,4.317923012
8685,19305777.73,4.31900917
8700,19305777.73,4.320097103
8715,19305777.73,4.32118681
8730,19305777.73,4.322278292
8745,19305777.73,4.323371547
8760,19305777.73,4.324466576
8775,19305777.73,4.325563377
8790,19305777.73,4.32666195
8805,19305777.73,4.327762294
8820,19305777.73,4.32886441
8835,19305777.73,4.329968295
8850,19305777.73,4.331073951
8865,19305777.73,4.332181376
8880,19305777.73,4.33329057
8895,19305777.73,4.334401532
8910,19305777.73,4.335514262
8925,19305777.73,4.336628759
8940,19305777.73,4.337745023
8955,19305777.73,4.338863053
8970,19305777.73,4.339982848
8985,19305777.73,4.341104409
9000,19305777.73,4.342227734
9015,19305777.73,4.343352823
9030,19305777.73,4.344479675
9045,19305777.73,4.34560829
9060,19305777.73,4.346738668
9075,19305777.73,4.347870808
9090,19305777.73,4.349004708
9105,19305777.73,4.35014037
9120,19305777.73,4.351277791
9135,19305777.73,4.352416972
9150,19305777.73,4.353557913
9165,17541452.35,4.354700611
9180,17541452.35,4.355845068
9195,17541452.35,4.356991282
9210,17541452.35,4.358139253
9225,17541452.35,4.359288981
9240,17541452.35,4.360440464
9255,17541452.35,4.361593702
9270,17541452.35,4.362748695
9285,17541452.35,4.363905441
9300,17541452.35,4.365063942
9315,17541452.35,4.366224195
9330,17541452.35,4.367386201
9345,17541452.35,4.368549959
9360,17541452.35,4.369715468
9375,17541452.35,4.370882727
9390,17541452.35,4.372051737
9405,17541452.35,4.373222496
9420,17541452.35,4.374395005
9435,17541452.35,4.375569262
9450,17541452.35,4.376745266
9465,17541452.35,4.377923018
9480,17541452.35,4.379102517
9495,17541452.35,4.380283762
9510,17541452.35,4.381466753
9525,17541452.35,4.382651488
9540,17541452.35,4.383837969
9555,17541452.35,4.385026193
9570,17541452.35,4.38621616
9585,17541452.35,4.38740787
9600,17541452.35,4.388601323
9615,17541452.35,4.389796517
9630,17541452.35,4.390993451
9645,17541452.35,4.392192127
9660,17541452.35,4.393392542
9675,17541452.35,4.394594697
9690,17541452.35,4.39579859
9705,17541452.35,4.397004222
9720,17541452.35,4.398211591
9735,17541452.35,4.399420697
9750,17541452.35,4.400631539
9765,17541452.35,4.401844117
9780,17541452.35,4.403058431
9795,17541452.35,4.404274479
9810,17541452.35,4.405492261
9825,17541452.35,4.406711776
9840,17541452.35,4.407933025
9855,17541452.35,4.409156005
9870,17541452.35,4.410380718
9885,17541452.35,4.411607161
9900,17541452.35,4.412835335
9915,17541452.35,4.414065239
9930,17541452.35,4.415296873
9945,17541452.35,4.416530235
9960,17541452.35,4.417765325
9975,17541452.35,4.419002142
9990,17541452.35,4.420240687
10005,17541452.35,4.421480958
10020,17541452.35,4.422722955
10035,17541452.35,4.423966677
10050,17541452.35,4.425212123
10065,17541452.35,4.426459293
10080,17541452.35,4.427708187
10095,17541452.35,4.428958804
10110,17541452.35,4.430211142
10125,17541452.35,4.431465203
10140,17541452.35,4.432720984
10155,17541452.35,4.433978485
10170,17541452.35,4.435237706
10185,17541452.35,4.436498647
10200,17541452.35,4.437761305
10215,17541452.35,4.439025682
10230,17541452.35,4.440291776
10245,17541452.35,4.441559587
10260,17541452.35,4.442829114
10275,17541452.35,4.444100356
10290,17541452.35,4.445373313
10305,17541452.35,4.446647984
10320,17541452.35,4.447924369
10335,17541452.35,4.449202467
10350,17541452.35,4.450482277
10365,17541452.35,4.451763799
10380,17541452.35,4.453047032
10395,17541452.35,4.454331976
10410,17541452.35,4.45561863
10425,17541452.35,4.456906993
10440,17541452.35,4.458197064
10455,17541452.35,4.459488844
10470,17541452.35,4.460782331
10485,17541452.35,4.462077525
10500,17541452.35,4.463374425
10515,17541452.35,4.46467303
10530,17541452.35,4.465973341
10545,17541452.35,4.467275356
10560,17541452.35,4.468579074
10575,17541452.35,4.469884495
10590,17541452.35,4.471191619
10605,17541452.35,4.472500445
10620,17541452.35,4.473810972
10635,17541452.35,4.475123199
10650,17541452.35,4.476437126
10665,17541452.35,4.477752753
10680,17541452.35,4.479070078
10695,17541452.35,4.480389101
10710,17541452.35,4.481709821
10725,17541452.35,4.483032239
10740,17541452.35,4.484356352
10755,17541452.35,4.48568216
10770,17541452.35,4.487009664
10785,17541452.35,4.488338861
10800,17541452.35,4.489669752
10815,17541452.35,4.491002336
10830,17541452.35,4.492336613
10845,17541452.35,4.49367258
10860,17541452.35,4.495010239
10875,17541452.35,4.496349588
10890,17541452.35,4.497690627
10905,17541452.35,4.499033354
10920,17541452.35,4.50037777
10935,17541452.35,4.501723874
10950,17541452.35,4.503071665
10965,17541452.35,4.504421142
10980,17541452.35,4.505772305
10995,17541452.35,4.507125153
11010,17541452.35,4.508479685
11025,17541452.35,4.509835901
11040,17541452.35,4.511193801
11055,17541452.35,4.512553382
11070,17541452.35,4.513914646
11085,17541452.35,4.515277591
11100,17541452.35,4.516642216
11115,17541452.35,4.518008522
11130,17541452.35,4.519376506
11145,17541452.35,4.520746169
11160,17541452.35,4.52211751
11175,17541452.35,4.523490528
11190,17541452.35,4.524865223
11205,17541452.35,4.526241593
11220,17541452.35,4.527619639
11235,17541452.35,4.528999359
11250,17541452.35,4.530380754
11265,17541452.35,4.531763821
11280,17541452.35,4.533148561
11295,17541452.35,4.534534973
11310,17541452.35,4.535923056
11325,17541452.35,4.53731281
11340,17541452.35,4.538704234
11355,17541452.35,4.540097326
11370,17541452.35,4.541492088
11385,17541452.35,4.542888517
11400,17541452.35,4.544286613
11415,17541452.35,4.545686376
11430,17541452.35,4.547087805
11445,17541452.35,4.548490899
11460,17541452.35,4.549895658
11475,17541452.35,4.55130208
11490,17541452.35,4.552710166
11505,17541452.35,4.554119914
11520,17541452.35,4.555531323
11535,17541452.35,4.556944394
11550,17541452.35,4.558359126
11565,17541452.35,4.559775517
11580,17541452.35,4.561193567
11595,17541452.35,4.562613275
11610,17541452.35,4.564034641
11625,17541452.35,4.565457664
11640,17541452.35,4.566882344
11655,17541452.35,4.568308679
11670,17541452.35,4.569736669
11685,17541452.35,4.571166313
11700,17541452.35,4.572597611
11715,17541452.35,4.574030562
11730,17541452.35,4.575465165
11745,17541452.35,4.576901419
11760,17541452.35,4.578339325
11775,17541452.35,4.57977888
11790,17541452.35,4.581220085
11805,17541452.35,4.582662938
11820,17541452.35,4.58410744
11835,17541452.35,4.585553588
11850,17541452.35,4.587001384
11865,17541452.35,4.588450825
11880,17541452.35,4.589901912
11895,17541452.35,4.591354643
11910,17541452.35,4.592809018
11925,17541452.35,4.594265036
11940,17541452.35,4.595722696
11955,17541452.35,4.597181999
11970,17541452.35,4.598642942
11985,17541452.35,4.600105525
12000,17541452.35,4.601569749
12015,17541452.35,4.603035611
12030,17541452.35,4.604503111
12045,17541452.35,4.605972249
12060,17541452.35,4.607443023
12075,17541452.35,4.608915434
12090,17541452.35,4.61038948
12105,17541452.35,4.61186516
12120,17541452.35,4.613342475
12135,17541452.35,4.614821423
12150,17541452.35,4.616302003
12165,17541452.35,4.617784215
12180,17541452.35,4.619268058
12195,17541452.35,4.620753532
12210,17541452.35,4.622240635
12225,17541452.35,4.623729367
12240,17541452.35,4.625219728
12255,17541452.35,4.626711715
12270,17541452.35,4.62820533
12285,17541452.35,4.629700571
12300,17541452.35,4.631197437
12315,17541452.35,4.632695927
12330,17541452.35,4.634196042
12345,17541452.35,4.63569778
12360,17541452.35,4.63720114
12375,17541452.35,4.638706122
12390,17541452.35,4.640212725
12405,17541452.35,4.641720948
12420,17541452.35,4.64323079
12435,17541452.35,4.644742252
12450,17541452.35,4.646255331
12465,17541452.35,4.647770028
12480,17541452.35,4.649286342
12495,17541452.35,4.650804271
12510,17541452.35,4.652323816
12525,17541452.35,4.653844975
12540,17541452.35,4.655367748
12555,17541452.35,4.656892133
12570,17541452.35,4.658418131
12585,17541452.35,4.659945741
12600,17541452.35,4.661474961
12615,17541452.35,4.663005791
12630,17541452.35,4.66453823
12645,17541452.35,4.666072278
12660,17541452.35,4.667607934
12675,17541452.35,4.669145197
12690,17541452.35,4.670684066
12705,17541452.35,4.672224541
12720,17541452.35,4.67376662
12735,17541452.35,4.675310304
12750,17541452.35,4.676855591
12765,17541452.35,4.67840248
12780,17541452.35,4.679950972
12795,17541452.35,4.681501064
12810,17541452.35,4.683052757
12825,17541452.35,4.68460605
12840,17541452.35,4.686160941
12855,17541452.35,4.68771743
12870,17541452.35,4.689275517
12885,17541452.35,4.690835201
12900,17541452.35,4.69239648
12915,17541452.35,4.693959354
12930,17541452.35,4.695523823
12945,17541452.35,4.697089885
12960,17541452.35,4.69865754
12975,17541452.35,4.700226788
12990,17541452.35,4.701797626
13005,17541452.35,4.703370055
13020,17541452.35,4.704944074
13035,17541452.35,4.706519682
13050,17541452.35,4.708096878
13065,17541452.35,4.709675662
13080,17541452.35,4.711256033
13095,17541452.35,4.712837989
13110,17541452.35,4.714421531
13125,17541452.35,4.716006658
13140,17541452.35,4.717593368
13155,17541452.35,4.719181661
13170,17541452.35,4.720771536
13185,17541452.35,4.722362992
13200,17541452.35,4.72395603
13215,17541452.35,4.725550647
13230,17541452.35,4.727146843
13245,17541452.35,4.728744617
13260,17541452.35,4.73034397
13275,17541452.35,4.731944898
13290,17541452.35,4.733547403
13305,17541452.35,4.735151484
13320,17541452.35,4.736757138
13335,17541452.35,4.738364367
13350,17541452.35,4.739973168
13365,17541452.35,4.741583542
13380,17541452.35,4.743195487
13395,17541452.35,4.744809002
13410,17541452.35,4.746424087
13425,17541452.35,4.748040742
13440,17541452.35,4.749658964
13455,17541452.35,4.751278755
13470,17541452.35,4.752900111
13485,17541452.35,4.754523034
13500,17541452.35,4.756147522
13515,17541452.35,4.757773574
13530,17541452.35,4.75940119
13545,17541452.35,4.761030369
13560,17541452.35,4.762661109
13575,17541452.35,4.764293411
13590,17541452.35,4.765927273
13605,17541452.35,4.767562695
13620,17541452.35,4.769199676
13635,17541452.35,4.770838215
13650,17541452.35,4.772478311
13665,17541452.35,4.774119964
13680,17541452.35,4.775763172
13695,17541452.35,4.777407935
13710,17541452.35,4.779054252
13725,17541452.35,4.780702123
13740,17541452.35,4.782351546
13755,17541452.35,4.784002521
13770,17541452.35,4.785655046
13785,17541452.35,4.787309122
13800,17541452.35,4.788964748
13815,17541452.35,4.790621921
13830,17541452.35,4.792280643
13845,17541452.35,4.793940911
13860,17541452.35,4.795602726
13875,17541452.35,4.797266086
13890,17541452.35,4.79893099
13905,17541452.35,4.800597438
13920,17541452.35,4.802265429
13935,17541452.35,4.803934962
13950,17541452.35,4.805606037
13965,17541452.35,4.807278652
13980,17541452.35,4.808952806
13995,17541452.35,4.8106285
14010,17541452.35,4.812305731
14025,17541452.35,4.8139845
