time,power[1],power[2],power[3],power[4],power[5],power[6],power[7],power[8],power[9],power[10],power[11],power[12],power[13],power[14],power[15],power[16],power[17],power[18],power[19],power[20],power[21],power[22],power[23],power[24],power[25],OA Wetbulb Temp
150,1065212.041,1065212.041,1065212.041,1065212.041,1065212.041,1065212.041,1065212.041,1065212.041,1065212.041,1065212.041,1065212.041,1065212.041,1065212.041,1065212.041,1065212.041,1065212.041,1065212.041,1065212.041,1065212.041,1065212.041,1065212.041,1065212.041,1065212.041,1065212.041,1065212.041,4.666666667
165,1066647.011,1066647.011,1066647.011,1066647.011,1066647.011,1066647.011,1066647.011,1066647.011,1066647.011,1066647.011,1066647.011,1066647.011,1066647.011,1066647.011,1066647.011,1066647.011,1066647.011,1066647.011,1066647.011,1066647.011,1066647.011,1066647.011,1066647.011,1066647.011,1066647.011,4.666666667
180,1068082.937,1068082.937,1068082.937,1068082.937,1068082.937,1068082.937,1068082.937,1068082.937,1068082.937,1068082.937,1068082.937,1068082.937,1068082.937,1068082.937,1068082.937,1068082.937,1068082.937,1068082.937,1068082.937,1068082.937,1068082.937,1068082.937,1068082.937,1068082.937,1068082.937,4.666666667
195,1069329.495,1069329.495,1069329.495,1069329.495,1069329.495,1069329.495,1069329.495,1069329.495,1069329.495,1069329.495,1069329.495,1069329.495,1069329.495,1069329.495,1069329.495,1069329.495,1069329.495,1069329.495,1069329.495,1069329.495,1069329.495,1069329.495,1069329.495,1069329.495,1069329.495,4.652777778
210,1070576.78,1070576.78,1070576.78,1070576.78,1070576.78,1070576.78,1070576.78,1070576.78,1070576.78,1070576.78,1070576.78,1070576.78,1070576.78,1070576.78,1070576.78,1070576.78,1070576.78,1070576.78,1070576.78,1070576.78,1070576.78,1070576.78,1070576.78,1070576.78,1070576.78,4.638888889
225,1071824.79,1071824.79,1071824.79,1071824.79,1071824.79,1071824.79,1071824.79,1071824.79,1071824.79,1071824.79,1071824.79,1071824.79,1071824.79,1071824.79,1071824.79,1071824.79,1071824.79,1071824.79,1071824.79,1071824.79,1071824.79,1071824.79,1071824.79,1071824.79,1071824.79,4.625
240,1073073.527,1073073.527,1073073.527,1073073.527,1073073.527,1073073.527,1073073.527,1073073.527,1073073.527,1073073.527,1073073.527,1073073.527,1073073.527,1073073.527,1073073.527,1073073.527,1073073.527,1073073.527,1073073.527,1073073.527,1073073.527,1073073.527,1073073.527,1073073.527,1073073.527,4.611111111
255,1073365.734,1073365.734,1073365.734,1073365.734,1073365.734,1073365.734,1073365.734,1073365.734,1073365.734,1073365.734,1073365.734,1073365.734,1073365.734,1073365.734,1073365.734,1073365.734,1073365.734,1073365.734,1073365.734,1073365.734,1073365.734,1073365.734,1073365.734,1073365.734,1073365.734,4.625
270,1073657.735,1073657.735,1073657.735,1073657.735,1073657.735,1073657.735,1073657.735,1073657.735,1073657.735,1073657.735,1073657.735,1073657.735,1073657.735,1073657.735,1073657.735,1073657.735,1073657.735,1073657.735,1073657.735,1073657.735,1073657.735,1073657.735,1073657.735,1073657.735,1073657.735,4.638888889
285,1073949.532,1073949.532,1073949.532,1073949.532,1073949.532,1073949.532,1073949.532,1073949.532,1073949.532,1073949.532,1073949.532,1073949.532,1073949.532,1073949.532,1073949.532,1073949.532,1073949.532,1073949.532,1073949.532,1073949.532,1073949.532,1073949.532,1073949.532,1073949.532,1073949.532,4.652777778
300,1074241.124,1074241.124,1074241.124,1074241.124,1074241.124,1074241.124,1074241.124,1074241.124,1074241.124,1074241.124,1074241.124,1074241.124,1074241.124,1074241.124,1074241.124,1074241.124,1074241.124,1074241.124,1074241.124,1074241.124,1074241.124,1074241.124,1074241.124,1074241.124,1074241.124,4.666666667
315,1074151.561,1074151.561,1074151.561,1074151.561,1074151.561,1074151.561,1074151.561,1074151.561,1074151.561,1074151.561,1074151.561,1074151.561,1074151.561,1074151.561,1074151.561,1074151.561,1074151.561,1074151.561,1074151.561,1074151.561,1074151.561,1074151.561,1074151.561,1074151.561,1074151.561,4.666666667
330,1074061.947,1074061.947,1074061.947,1074061.947,1074061.947,1074061.947,1074061.947,1074061.947,1074061.947,1074061.947,1074061.947,1074061.947,1074061.947,1074061.947,1074061.947,1074061.947,1074061.947,1074061.947,1074061.947,1074061.947,1074061.947,1074061.947,1074061.947,1074061.947,1074061.947,4.666666667
345,1073972.282,1073972.282,1073972.282,1073972.282,1073972.282,1073972.282,1073972.282,1073972.282,1073972.282,1073972.282,1073972.282,1073972.282,1073972.282,1073972.282,1073972.282,1073972.282,1073972.282,1073972.282,1073972.282,1073972.282,1073972.282,1073972.282,1073972.282,1073972.282,1073972.282,4.666666667
360,1073882.566,1073882.566,1073882.566,1073882.566,1073882.566,1073882.566,1073882.566,1073882.566,1073882.566,1073882.566,1073882.566,1073882.566,1073882.566,1073882.566,1073882.566,1073882.566,1073882.566,1073882.566,1073882.566,1073882.566,1073882.566,1073882.566,1073882.566,1073882.566,1073882.566,4.666666667
375,1072995.992,1072995.992,1072995.992,1072995.992,1072995.992,1072995.992,1072995.992,1072995.992,1072995.992,1072995.992,1072995.992,1072995.992,1072995.992,1072995.992,1072995.992,1072995.992,1072995.992,1072995.992,1072995.992,1072995.992,1072995.992,1072995.992,1072995.992,1072995.992,1072995.992,4.666666667
390,1072109.755,1072109.755,1072109.755,1072109.755,1072109.755,1072109.755,1072109.755,1072109.755,1072109.755,1072109.755,1072109.755,1072109.755,1072109.755,1072109.755,1072109.755,1072109.755,1072109.755,1072109.755,1072109.755,1072109.755,1072109.755,1072109.755,1072109.755,1072109.755,1072109.755,4.666666667
405,1071223.855,1071223.855,1071223.855,1071223.855,1071223.855,1071223.855,1071223.855,1071223.855,1071223.855,1071223.855,1071223.855,1071223.855,1071223.855,1071223.855,1071223.855,1071223.855,1071223.855,1071223.855,1071223.855,1071223.855,1071223.855,1071223.855,1071223.855,1071223.855,1071223.855,4.666666667
420,1070338.291,1070338.291,1070338.291,1070338.291,1070338.291,1070338.291,1070338.291,1070338.291,1070338.291,1070338.291,1070338.291,1070338.291,1070338.291,1070338.291,1070338.291,1070338.291,1070338.291,1070338.291,1070338.291,1070338.291,1070338.291,1070338.291,1070338.291,1070338.291,1070338.291,4.666666667
435,1069769.488,1069769.488,1069769.488,1069769.488,1069769.488,1069769.488,1069769.488,1069769.488,1069769.488,1069769.488,1069769.488,1069769.488,1069769.488,1069769.488,1069769.488,1069769.488,1069769.488,1069769.488,1069769.488,1069769.488,1069769.488,1069769.488,1069769.488,1069769.488,1069769.488,4.666666667
450,1069200.685,1069200.685,1069200.685,1069200.685,1069200.685,1069200.685,1069200.685,1069200.685,1069200.685,1069200.685,1069200.685,1069200.685,1069200.685,1069200.685,1069200.685,1069200.685,1069200.685,1069200.685,1069200.685,1069200.685,1069200.685,1069200.685,1069200.685,1069200.685,1069200.685,4.666666667
465,1068631.882,1068631.882,1068631.882,1068631.882,1068631.882,1068631.882,1068631.882,1068631.882,1068631.882,1068631.882,1068631.882,1068631.882,1068631.882,1068631.882,1068631.882,1068631.882,1068631.882,1068631.882,1068631.882,1068631.882,1068631.882,1068631.882,1068631.882,1068631.882,1068631.882,4.666666667
480,1068063.08,1068063.08,1068063.08,1068063.08,1068063.08,1068063.08,1068063.08,1068063.08,1068063.08,1068063.08,1068063.08,1068063.08,1068063.08,1068063.08,1068063.08,1068063.08,1068063.08,1068063.08,1068063.08,1068063.08,1068063.08,1068063.08,1068063.08,1068063.08,1068063.08,4.666666667
495,1066060.081,1066060.081,1066060.081,1066060.081,1066060.081,1066060.081,1066060.081,1066060.081,1066060.081,1066060.081,1066060.081,1066060.081,1066060.081,1066060.081,1066060.081,1066060.081,1066060.081,1066060.081,1066060.081,1066060.081,1066060.081,1066060.081,1066060.081,1066060.081,1066060.081,4.666666667
510,1064058.96,1064058.96,1064058.96,1064058.96,1064058.96,1064058.96,1064058.96,1064058.96,1064058.96,1064058.96,1064058.96,1064058.96,1064058.96,1064058.96,1064058.96,1064058.96,1064058.96,1064058.96,1064058.96,1064058.96,1064058.96,1064058.96,1064058.96,1064058.96,1064058.96,4.666666667
525,1062059.715,1062059.715,1062059.715,1062059.715,1062059.715,1062059.715,1062059.715,1062059.715,1062059.715,1062059.715,1062059.715,1062059.715,1062059.715,1062059.715,1062059.715,1062059.715,1062059.715,1062059.715,1062059.715,1062059.715,1062059.715,1062059.715,1062059.715,1062059.715,1062059.715,4.666666667
540,1060062.347,1060062.347,1060062.347,1060062.347,1060062.347,1060062.347,1060062.347,1060062.347,1060062.347,1060062.347,1060062.347,1060062.347,1060062.347,1060062.347,1060062.347,1060062.347,1060062.347,1060062.347,1060062.347,1060062.347,1060062.347,1060062.347,1060062.347,1060062.347,1060062.347,4.666666667
555,1057752.357,1057752.357,1057752.357,1057752.357,1057752.357,1057752.357,1057752.357,1057752.357,1057752.357,1057752.357,1057752.357,1057752.357,1057752.357,1057752.357,1057752.357,1057752.357,1057752.357,1057752.357,1057752.357,1057752.357,1057752.357,1057752.357,1057752.357,1057752.357,1057752.357,4.652777778
570,1055444.813,1055444.813,1055444.813,1055444.813,1055444.813,1055444.813,1055444.813,1055444.813,1055444.813,1055444.813,1055444.813,1055444.813,1055444.813,1055444.813,1055444.813,1055444.813,1055444.813,1055444.813,1055444.813,1055444.813,1055444.813,1055444.813,1055444.813,1055444.813,1055444.813,4.638888889
585,1053139.715,1053139.715,1053139.715,1053139.715,1053139.715,1053139.715,1053139.715,1053139.715,1053139.715,1053139.715,1053139.715,1053139.715,1053139.715,1053139.715,1053139.715,1053139.715,1053139.715,1053139.715,1053139.715,1053139.715,1053139.715,1053139.715,1053139.715,1053139.715,1053139.715,4.625
600,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,4.611111111
615,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,4.597222222
630,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,4.583333333
645,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,4.569444444
660,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,4.555555556
675,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,4.555555556
690,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,4.555555556
705,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,4.555555556
720,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,1050837.062,4.555555556
735,1050316.264,1050316.264,1050316.264,1050316.264,1050316.264,1050316.264,1050316.264,1050316.264,1050316.264,1050316.264,1050316.264,1050316.264,1050316.264,1050316.264,1050316.264,1050316.264,1050316.264,1050316.264,1050316.264,1050316.264,1050316.264,1050316.264,1050316.264,1050316.264,1050316.264,4.555555556
750,1049795.465,1049795.465,1049795.465,1049795.465,1049795.465,1049795.465,1049795.465,1049795.465,1049795.465,1049795.465,1049795.465,1049795.465,1049795.465,1049795.465,1049795.465,1049795.465,1049795.465,1049795.465,1049795.465,1049795.465,1049795.465,1049795.465,1049795.465,1049795.465,1049795.465,4.555555556
765,1049274.666,1049274.666,1049274.666,1049274.666,1049274.666,1049274.666,1049274.666,1049274.666,1049274.666,1049274.666,1049274.666,1049274.666,1049274.666,1049274.666,1049274.666,1049274.666,1049274.666,1049274.666,1049274.666,1049274.666,1049274.666,1049274.666,1049274.666,1049274.666,1049274.666,4.555555556
780,1048753.867,1048753.867,1048753.867,1048753.867,1048753.867,1048753.867,1048753.867,1048753.867,1048753.867,1048753.867,1048753.867,1048753.867,1048753.867,1048753.867,1048753.867,1048753.867,1048753.867,1048753.867,1048753.867,1048753.867,1048753.867,1048753.867,1048753.867,1048753.867,1048753.867,4.555555556
795,1048233.069,1048233.069,1048233.069,1048233.069,1048233.069,1048233.069,1048233.069,1048233.069,1048233.069,1048233.069,1048233.069,1048233.069,1048233.069,1048233.069,1048233.069,1048233.069,1048233.069,1048233.069,1048233.069,1048233.069,1048233.069,1048233.069,1048233.069,1048233.069,1048233.069,4.555555556
810,1047712.27,1047712.27,1047712.27,1047712.27,1047712.27,1047712.27,1047712.27,1047712.27,1047712.27,1047712.27,1047712.27,1047712.27,1047712.27,1047712.27,1047712.27,1047712.27,1047712.27,1047712.27,1047712.27,1047712.27,1047712.27,1047712.27,1047712.27,1047712.27,1047712.27,4.555555556
825,1047191.471,1047191.471,1047191.471,1047191.471,1047191.471,1047191.471,1047191.471,1047191.471,1047191.471,1047191.471,1047191.471,1047191.471,1047191.471,1047191.471,1047191.471,1047191.471,1047191.471,1047191.471,1047191.471,1047191.471,1047191.471,1047191.471,1047191.471,1047191.471,1047191.471,4.555555556
840,1046670.672,1046670.672,1046670.672,1046670.672,1046670.672,1046670.672,1046670.672,1046670.672,1046670.672,1046670.672,1046670.672,1046670.672,1046670.672,1046670.672,1046670.672,1046670.672,1046670.672,1046670.672,1046670.672,1046670.672,1046670.672,1046670.672,1046670.672,1046670.672,1046670.672,4.555555556
855,1047310.969,1047310.969,1047310.969,1047310.969,1047310.969,1047310.969,1047310.969,1047310.969,1047310.969,1047310.969,1047310.969,1047310.969,1047310.969,1047310.969,1047310.969,1047310.969,1047310.969,1047310.969,1047310.969,1047310.969,1047310.969,1047310.969,1047310.969,1047310.969,1047310.969,4.555555556
870,1047951.461,1047951.461,1047951.461,1047951.461,1047951.461,1047951.461,1047951.461,1047951.461,1047951.461,1047951.461,1047951.461,1047951.461,1047951.461,1047951.461,1047951.461,1047951.461,1047951.461,1047951.461,1047951.461,1047951.461,1047951.461,1047951.461,1047951.461,1047951.461,1047951.461,4.555555556
885,1048592.149,1048592.149,1048592.149,1048592.149,1048592.149,1048592.149,1048592.149,1048592.149,1048592.149,1048592.149,1048592.149,1048592.149,1048592.149,1048592.149,1048592.149,1048592.149,1048592.149,1048592.149,1048592.149,1048592.149,1048592.149,1048592.149,1048592.149,1048592.149,1048592.149,4.555555556
900,1049233.032,1049233.032,1049233.032,1049233.032,1049233.032,1049233.032,1049233.032,1049233.032,1049233.032,1049233.032,1049233.032,1049233.032,1049233.032,1049233.032,1049233.032,1049233.032,1049233.032,1049233.032,1049233.032,1049233.032,1049233.032,1049233.032,1049233.032,1049233.032,1049233.032,4.555555556
915,1049561.22,1049561.22,1049561.22,1049561.22,1049561.22,1049561.22,1049561.22,1049561.22,1049561.22,1049561.22,1049561.22,1049561.22,1049561.22,1049561.22,1049561.22,1049561.22,1049561.22,1049561.22,1049561.22,1049561.22,1049561.22,1049561.22,1049561.22,1049561.22,1049561.22,4.569444444
930,1049889.408,1049889.408,1049889.408,1049889.408,1049889.408,1049889.408,1049889.408,1049889.408,1049889.408,1049889.408,1049889.408,1049889.408,1049889.408,1049889.408,1049889.408,1049889.408,1049889.408,1049889.408,1049889.408,1049889.408,1049889.408,1049889.408,1049889.408,1049889.408,1049889.408,4.583333333
945,1050217.597,1050217.597,1050217.597,1050217.597,1050217.597,1050217.597,1050217.597,1050217.597,1050217.597,1050217.597,1050217.597,1050217.597,1050217.597,1050217.597,1050217.597,1050217.597,1050217.597,1050217.597,1050217.597,1050217.597,1050217.597,1050217.597,1050217.597,1050217.597,1050217.597,4.597222222
960,1050545.785,1050545.785,1050545.785,1050545.785,1050545.785,1050545.785,1050545.785,1050545.785,1050545.785,1050545.785,1050545.785,1050545.785,1050545.785,1050545.785,1050545.785,1050545.785,1050545.785,1050545.785,1050545.785,1050545.785,1050545.785,1050545.785,1050545.785,1050545.785,1050545.785,4.611111111
975,1050530.449,1050530.449,1050530.449,1050530.449,1050530.449,1050530.449,1050530.449,1050530.449,1050530.449,1050530.449,1050530.449,1050530.449,1050530.449,1050530.449,1050530.449,1050530.449,1050530.449,1050530.449,1050530.449,1050530.449,1050530.449,1050530.449,1050530.449,1050530.449,1050530.449,4.625
990,1050515.113,1050515.113,1050515.113,1050515.113,1050515.113,1050515.113,1050515.113,1050515.113,1050515.113,1050515.113,1050515.113,1050515.113,1050515.113,1050515.113,1050515.113,1050515.113,1050515.113,1050515.113,1050515.113,1050515.113,1050515.113,1050515.113,1050515.113,1050515.113,1050515.113,4.638888889
1005,1050499.777,1050499.777,1050499.777,1050499.777,1050499.777,1050499.777,1050499.777,1050499.777,1050499.777,1050499.777,1050499.777,1050499.777,1050499.777,1050499.777,1050499.777,1050499.777,1050499.777,1050499.777,1050499.777,1050499.777,1050499.777,1050499.777,1050499.777,1050499.777,1050499.777,4.652777778
1020,1050484.441,1050484.441,1050484.441,1050484.441,1050484.441,1050484.441,1050484.441,1050484.441,1050484.441,1050484.441,1050484.441,1050484.441,1050484.441,1050484.441,1050484.441,1050484.441,1050484.441,1050484.441,1050484.441,1050484.441,1050484.441,1050484.441,1050484.441,1050484.441,1050484.441,4.666666667
1035,1050469.105,1050469.105,1050469.105,1050469.105,1050469.105,1050469.105,1050469.105,1050469.105,1050469.105,1050469.105,1050469.105,1050469.105,1050469.105,1050469.105,1050469.105,1050469.105,1050469.105,1050469.105,1050469.105,1050469.105,1050469.105,1050469.105,1050469.105,1050469.105,1050469.105,4.666666667
1050,1050453.77,1050453.77,1050453.77,1050453.77,1050453.77,1050453.77,1050453.77,1050453.77,1050453.77,1050453.77,1050453.77,1050453.77,1050453.77,1050453.77,1050453.77,1050453.77,1050453.77,1050453.77,1050453.77,1050453.77,1050453.77,1050453.77,1050453.77,1050453.77,1050453.77,4.666666667
1065,1050438.434,1050438.434,1050438.434,1050438.434,1050438.434,1050438.434,1050438.434,1050438.434,1050438.434,1050438.434,1050438.434,1050438.434,1050438.434,1050438.434,1050438.434,1050438.434,1050438.434,1050438.434,1050438.434,1050438.434,1050438.434,1050438.434,1050438.434,1050438.434,1050438.434,4.666666667
1080,1050423.098,1050423.098,1050423.098,1050423.098,1050423.098,1050423.098,1050423.098,1050423.098,1050423.098,1050423.098,1050423.098,1050423.098,1050423.098,1050423.098,1050423.098,1050423.098,1050423.098,1050423.098,1050423.098,1050423.098,1050423.098,1050423.098,1050423.098,1050423.098,1050423.098,4.666666667
1095,1051491.833,1051491.833,1051491.833,1051491.833,1051491.833,1051491.833,1051491.833,1051491.833,1051491.833,1051491.833,1051491.833,1051491.833,1051491.833,1051491.833,1051491.833,1051491.833,1051491.833,1051491.833,1051491.833,1051491.833,1051491.833,1051491.833,1051491.833,1051491.833,1051491.833,4.666666667
1110,1052561.11,1052561.11,1052561.11,1052561.11,1052561.11,1052561.11,1052561.11,1052561.11,1052561.11,1052561.11,1052561.11,1052561.11,1052561.11,1052561.11,1052561.11,1052561.11,1052561.11,1052561.11,1052561.11,1052561.11,1052561.11,1052561.11,1052561.11,1052561.11,1052561.11,4.666666667
1125,1053630.928,1053630.928,1053630.928,1053630.928,1053630.928,1053630.928,1053630.928,1053630.928,1053630.928,1053630.928,1053630.928,1053630.928,1053630.928,1053630.928,1053630.928,1053630.928,1053630.928,1053630.928,1053630.928,1053630.928,1053630.928,1053630.928,1053630.928,1053630.928,1053630.928,4.666666667
1140,1054701.287,1054701.287,1054701.287,1054701.287,1054701.287,1054701.287,1054701.287,1054701.287,1054701.287,1054701.287,1054701.287,1054701.287,1054701.287,1054701.287,1054701.287,1054701.287,1054701.287,1054701.287,1054701.287,1054701.287,1054701.287,1054701.287,1054701.287,1054701.287,1054701.287,4.666666667
1155,1055772.188,1055772.188,1055772.188,1055772.188,1055772.188,1055772.188,1055772.188,1055772.188,1055772.188,1055772.188,1055772.188,1055772.188,1055772.188,1055772.188,1055772.188,1055772.188,1055772.188,1055772.188,1055772.188,1055772.188,1055772.188,1055772.188,1055772.188,1055772.188,1055772.188,4.666666667
1170,1056843.63,1056843.63,1056843.63,1056843.63,1056843.63,1056843.63,1056843.63,1056843.63,1056843.63,1056843.63,1056843.63,1056843.63,1056843.63,1056843.63,1056843.63,1056843.63,1056843.63,1056843.63,1056843.63,1056843.63,1056843.63,1056843.63,1056843.63,1056843.63,1056843.63,4.666666667
1185,1057915.613,1057915.613,1057915.613,1057915.613,1057915.613,1057915.613,1057915.613,1057915.613,1057915.613,1057915.613,1057915.613,1057915.613,1057915.613,1057915.613,1057915.613,1057915.613,1057915.613,1057915.613,1057915.613,1057915.613,1057915.613,1057915.613,1057915.613,1057915.613,1057915.613,4.666666667
1200,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,4.666666667
1215,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,4.666666667
1230,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,4.666666667
1245,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,4.666666667
1260,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,4.666666667
1275,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,4.638888889
1290,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,1058988.138,4.611111111
