#1
double table(5761,  3) # time power_W OA_Wetbulb_Temp_C

2145	17474224.34	4.01971
2160	17474224.34	4.01998
2175	17474224.34	4.02026
2190	17474224.34	4.02054
2205	17474224.34	4.02082
2220	17474224.34	4.02111
2235	17474224.34	4.02139
2250	17474224.34	4.02168
2265	17474224.34	4.02197
2280	17474224.34	4.02226
2295	17474224.34	4.02256
2310	17474224.34	4.02285
2325	17474224.34	4.02315
2340	17474224.34	4.02345
2355	17474224.34	4.02375
2370	17474224.34	4.02405
2385	17474224.34	4.02436
2400	17474224.34	4.02467
2415	17474224.34	4.02497
2430	17474224.34	4.02529
2445	17474224.34	4.02560
2460	17474224.34	4.02591
2475	17474224.34	4.02623
2490	19305777.73	4.02655
2505	19305777.73	4.02687
2520	19305777.73	4.02719
2535	19305777.73	4.02752
2550	19305777.73	4.02784
2565	19305777.73	4.02817
2580	19305777.73	4.02850
2595	19305777.73	4.02883
2610	19305777.73	4.02917
2625	19305777.73	4.02950
2640	19305777.73	4.02984
2655	19305777.73	4.03018
2670	19305777.73	4.03052
2685	19305777.73	4.03086
2700	19305777.73	4.03121
2715	19305777.73	4.03156
2730	19305777.73	4.03191
2745	19305777.73	4.03226
2760	19305777.73	4.03261
2775	19305777.73	4.03296
2790	19305777.73	4.03332
2805	19305777.73	4.03368
2820	19305777.73	4.03404
2835	19305777.73	4.03440
2850	19305777.73	4.03477
2865	19305777.73	4.03513
2880	19305777.73	4.03550
2895	19305777.73	4.03587
2910	19305777.73	4.03625
2925	19305777.73	4.03662
2940	19305777.73	4.03700
2955	19305777.73	4.03737
2970	19305777.73	4.03775
2985	19305777.73	4.03813
3000	19305777.73	4.03852
3015	19305777.73	4.03890
3030	19305777.73	4.03929
3045	19305777.73	4.03968
3060	19305777.73	4.04007
3075	19305777.73	4.04046
3090	19305777.73	4.04086
3105	19305777.73	4.04126
3120	19305777.73	4.04166
3135	19305777.73	4.04206
3150	19305777.73	4.04246
3165	19305777.73	4.04286
3180	19305777.73	4.04327
3195	19305777.73	4.04368
3210	19305777.73	4.04409
3225	19305777.73	4.04450
3240	19305777.73	4.04492
3255	19305777.73	4.04533
3270	19305777.73	4.04575
3285	19305777.73	4.04617
3300	19305777.73	4.04659
3315	19305777.73	4.04702
3330	19305777.73	4.04744
3345	19305777.73	4.04787
3360	19305777.73	4.04830
3375	19305777.73	4.04873
3390	19305777.73	4.04916
3405	19305777.73	4.04960
3420	19305777.73	4.05003
3435	19305777.73	4.05047
3450	19305777.73	4.05091
3465	19305777.73	4.05136
3480	19305777.73	4.05180
3495	19305777.73	4.05225
3510	19305777.73	4.05270
3525	19305777.73	4.05315
3540	19305777.73	4.05360
3555	19305777.73	4.05405
3570	19305777.73	4.05451
3585	19305777.73	4.05497
3600	19305777.73	4.05543
3615	19305777.73	4.05589
3630	19305777.73	4.05635
3645	19305777.73	4.05682
3660	19305777.73	4.05729
3675	19305777.73	4.05775
3690	19305777.73	4.05823
3705	19305777.73	4.05870
3720	19305777.73	4.05917
3735	19305777.73	4.05965
3750	19305777.73	4.06013
3765	19305777.73	4.06061
3780	19305777.73	4.06109
3795	19305777.73	4.06158
3810	19305777.73	4.06206
3825	19305777.73	4.06255
3840	19305777.73	4.06304
3855	19305777.73	4.06354
3870	19305777.73	4.06403
3885	19305777.73	4.06453
3900	19305777.73	4.06502
3915	19305777.73	4.06552
3930	19305777.73	4.06603
3945	19305777.73	4.06653
3960	19305777.73	4.06703
3975	19305777.73	4.06754
3990	19305777.73	4.06805
4005	19305777.73	4.06856
4020	19305777.73	4.06907
4035	19305777.73	4.06959
4050	19305777.73	4.07011
4065	19305777.73	4.07063
4080	19305777.73	4.07115
4095	19305777.73	4.07167
4110	19305777.73	4.07219
4125	19305777.73	4.07272
4140	19305777.73	4.07325
4155	19305777.73	4.07378
4170	19305777.73	4.07431
4185	19305777.73	4.07484
4200	19305777.73	4.07538
4215	19305777.73	4.07592
4230	19305777.73	4.07646
4245	19305777.73	4.07700
4260	19305777.73	4.07754
4275	19305777.73	4.07809
4290	19305777.73	4.07863
4305	19305777.73	4.07918
4320	19305777.73	4.07973
4335	19305777.73	4.08029
4350	19305777.73	4.08084
4365	19305777.73	4.08140
4380	19305777.73	4.08196
4395	19305777.73	4.08252
4410	19305777.73	4.08308
4425	19305777.73	4.08364
4440	19305777.73	4.08421
4455	19305777.73	4.08478
4470	19305777.73	4.08535
4485	19305777.73	4.08592
4500	19305777.73	4.08649
4515	19305777.73	4.08707
4530	19305777.73	4.08764
4545	19305777.73	4.08822
4560	19305777.73	4.08881
4575	19305777.73	4.08939
4590	19305777.73	4.08997
4605	19305777.73	4.09056
4620	19305777.73	4.09115
4635	19305777.73	4.09174
4650	19305777.73	4.09233
4665	19305777.73	4.09293
4680	19305777.73	4.09352
4695	19305777.73	4.09412
4710	19305777.73	4.09472
4725	19305777.73	4.09532
4740	19305777.73	4.09593
4755	19305777.73	4.09653
4770	19305777.73	4.09714
4785	19305777.73	4.09775
4800	19305777.73	4.09836
4815	19305777.73	4.09897
4830	19305777.73	4.09959
4845	19305777.73	4.10020
4860	19305777.73	4.10082
4875	19305777.73	4.10144
4890	19305777.73	4.10207
4905	19305777.73	4.10269
4920	19305777.73	4.10332
4935	19305777.73	4.10395
4950	19305777.73	4.10458
4965	19305777.73	4.10521
4980	19305777.73	4.10584
4995	19305777.73	4.10648
5010	19305777.73	4.10711
5025	19305777.73	4.10775
5040	19305777.73	4.10840
5055	19305777.73	4.10904
5070	19305777.73	4.10968
5085	19305777.73	4.11033
5100	19305777.73	4.11098
5115	19305777.73	4.11163
5130	19305777.73	4.11228
5145	19305777.73	4.11294
5160	19305777.73	4.11359
5175	19305777.73	4.11425
5190	19305777.73	4.11491
5205	19305777.73	4.11557
5220	19305777.73	4.11624
5235	19305777.73	4.11690
5250	19305777.73	4.11757
5265	19305777.73	4.11824
5280	19305777.73	4.11891
5295	19305777.73	4.11959
5310	19305777.73	4.12026
5325	19305777.73	4.12094
5340	19305777.73	4.12162
5355	19305777.73	4.12230
5370	19305777.73	4.12298
5385	19305777.73	4.12366
5400	19305777.73	4.12435
5415	19305777.73	4.12504
5430	19305777.73	4.12573
5445	19305777.73	4.12642
5460	19305777.73	4.12711
5475	19305777.73	4.12781
5490	19305777.73	4.12851
5505	19305777.73	4.12921
5520	19305777.73	4.12991
5535	19305777.73	4.13061
5550	19305777.73	4.13132
5565	19305777.73	4.13202
5580	19305777.73	4.13273
5595	19305777.73	4.13344
5610	19305777.73	4.13415
5625	19305777.73	4.13487
5640	19305777.73	4.13559
5655	19305777.73	4.13630
5670	19305777.73	4.13702
5685	19305777.73	4.13774
5700	19305777.73	4.13847
5715	19305777.73	4.13919
5730	19305777.73	4.13992
5745	19305777.73	4.14065
5760	19305777.73	4.14138
5775	19305777.73	4.14211
5790	19305777.73	4.14285
5805	19305777.73	4.14359
5820	19305777.73	4.14432
5835	19305777.73	4.14506
5850	19305777.73	4.14581
5865	19305777.73	4.14655
5880	19305777.73	4.14730
5895	19305777.73	4.14804
5910	19305777.73	4.14879
5925	19305777.73	4.14955
5940	19305777.73	4.15030
5955	19305777.73	4.15105
5970	19305777.73	4.15181
5985	19305777.73	4.15257
6000	19305777.73	4.15333
6015	19305777.73	4.15409
6030	19305777.73	4.15486
6045	19305777.73	4.15562
6060	19305777.73	4.15639
6075	19305777.73	4.15716
6090	19305777.73	4.15793
6105	19305777.73	4.15871
6120	19305777.73	4.15948
6135	19305777.73	4.16026
6150	19305777.73	4.16104
6165	19305777.73	4.16182
6180	19305777.73	4.16261
6195	19305777.73	4.16339
6210	19305777.73	4.16418
6225	19305777.73	4.16497
6240	19305777.73	4.16576
6255	19305777.73	4.16655
6270	19305777.73	4.16734
6285	19305777.73	4.16814
6300	19305777.73	4.16894
6315	19305777.73	4.16974
6330	19305777.73	4.17054
6345	19305777.73	4.17134
6360	19305777.73	4.17215
6375	19305777.73	4.17295
6390	19305777.73	4.17376
6405	19305777.73	4.17457
6420	19305777.73	4.17539
6435	19305777.73	4.17620
6450	19305777.73	4.17702
6465	19305777.73	4.17783
6480	19305777.73	4.17865
6495	19305777.73	4.17948
6510	19305777.73	4.18030
6525	19305777.73	4.18113
6540	19305777.73	4.18195
6555	19305777.73	4.18278
6570	19305777.73	4.18361
6585	19305777.73	4.18445
6600	19305777.73	4.18528
6615	19305777.73	4.18612
6630	19305777.73	4.18696
6645	19305777.73	4.18780
6660	19305777.73	4.18864
6675	19305777.73	4.18948
6690	19305777.73	4.19033
6705	19305777.73	4.19117
6720	19305777.73	4.19202
6735	19305777.73	4.19288
6750	19305777.73	4.19373
6765	19305777.73	4.19458
6780	19305777.73	4.19544
6795	19305777.73	4.19630
6810	19305777.73	4.19716
6825	19305777.73	4.19802
6840	19305777.73	4.19889
6855	19305777.73	4.19975
6870	19305777.73	4.20062
6885	19305777.73	4.20149
6900	19305777.73	4.20236
6915	19305777.73	4.20323
6930	19305777.73	4.20411
6945	19305777.73	4.20499
6960	19305777.73	4.20586
6975	19305777.73	4.20674
6990	19305777.73	4.20763
7005	19305777.73	4.20851
7020	19305777.73	4.20940
7035	19305777.73	4.21028
7050	19305777.73	4.21117
7065	19305777.73	4.21207
7080	19305777.73	4.21296
7095	19305777.73	4.21385
7110	19305777.73	4.21475
7125	19305777.73	4.21565
7140	19305777.73	4.21655
7155	19305777.73	4.21745
7170	19305777.73	4.21836
7185	19305777.73	4.21926
7200	19305777.73	4.22017
7215	19305777.73	4.22108
7230	19305777.73	4.22199
7245	19305777.73	4.22291
7260	19305777.73	4.22382
7275	19305777.73	4.22474
7290	19305777.73	4.22566
7305	19305777.73	4.22658
7320	19305777.73	4.22750
7335	19305777.73	4.22843
7350	19305777.73	4.22935
7365	19305777.73	4.23028
7380	19305777.73	4.23121
7395	19305777.73	4.23214
7410	19305777.73	4.23307
7425	19305777.73	4.23401
7440	19305777.73	4.23495
7455	19305777.73	4.23589
7470	19305777.73	4.23683
7485	19305777.73	4.23777
7500	19305777.73	4.23871
7515	19305777.73	4.23966
7530	19305777.73	4.24061
7545	19305777.73	4.24156
7560	19305777.73	4.24251
7575	19305777.73	4.24346
7590	19305777.73	4.24442
7605	19305777.73	4.24537
7620	19305777.73	4.24633
7635	19305777.73	4.24729
7650	19305777.73	4.24826
7665	19305777.73	4.24922
7680	19305777.73	4.25019
7695	19305777.73	4.25115
7710	19305777.73	4.25212
7725	19305777.73	4.25310
7740	19305777.73	4.25407
7755	19305777.73	4.25504
7770	19305777.73	4.25602
7785	19305777.73	4.25700
7800	19305777.73	4.25798
7815	19305777.73	4.25896
7830	19305777.73	4.25995
7845	19305777.73	4.26093
7860	19305777.73	4.26192
7875	19305777.73	4.26291
7890	19305777.73	4.26390
7905	19305777.73	4.26489
7920	19305777.73	4.26589
7935	19305777.73	4.26689
7950	19305777.73	4.26789
7965	19305777.73	4.26889
7980	19305777.73	4.26989
7995	19305777.73	4.27089
8010	19305777.73	4.27190
8025	19305777.73	4.27290
8040	19305777.73	4.27391
8055	19305777.73	4.27493
8070	19305777.73	4.27594
8085	19305777.73	4.27695
8100	19305777.73	4.27797
8115	19305777.73	4.27899
8130	19305777.73	4.28001
8145	19305777.73	4.28103
8160	19305777.73	4.28205
8175	19305777.73	4.28308
8190	19305777.73	4.28411
8205	19305777.73	4.28514
8220	19305777.73	4.28617
8235	19305777.73	4.28720
8250	19305777.73	4.28823
8265	19305777.73	4.28927
8280	19305777.73	4.29031
8295	19305777.73	4.29135
8310	19305777.73	4.29239
8325	19305777.73	4.29343
8340	19305777.73	4.29448
8355	19305777.73	4.29552
8370	19305777.73	4.29657
8385	19305777.73	4.29762
8400	19305777.73	4.29868
8415	19305777.73	4.29973
8430	19305777.73	4.30079
8445	19305777.73	4.30184
8460	19305777.73	4.30290
8475	19305777.73	4.30396
8490	19305777.73	4.30503
8505	19305777.73	4.30609
8520	19305777.73	4.30716
8535	19305777.73	4.30823
8550	19305777.73	4.30930
8565	19305777.73	4.31037
8580	19305777.73	4.31144
8595	19305777.73	4.31252
8610	19305777.73	4.31360
8625	19305777.73	4.31468
8640	19305777.73	4.31576
8655	19305777.73	4.31684
8670	19305777.73	4.31792
8685	19305777.73	4.31901
8700	19305777.73	4.32010
8715	19305777.73	4.32119
8730	19305777.73	4.32228
8745	19305777.73	4.32337
8760	19305777.73	4.32447
8775	19305777.73	4.32556
8790	19305777.73	4.32666
8805	19305777.73	4.32776
8820	19305777.73	4.32886
8835	19305777.73	4.32997
8850	19305777.73	4.33107
8865	19305777.73	4.33218
8880	19305777.73	4.33329
8895	19305777.73	4.33440
8910	19305777.73	4.33551
8925	19305777.73	4.33663
8940	19305777.73	4.33775
8955	19305777.73	4.33886
8970	19305777.73	4.33998
8985	19305777.73	4.34110
9000	19305777.73	4.34223
9015	19305777.73	4.34335
9030	19305777.73	4.34448
9045	19305777.73	4.34561
9060	19305777.73	4.34674
9075	19305777.73	4.34787
9090	19305777.73	4.34900
9105	19305777.73	4.35014
9120	19305777.73	4.35128
9135	19305777.73	4.35242
9150	19305777.73	4.35356
9165	17541452.35	4.35470
9180	17541452.35	4.35585
9195	17541452.35	4.35699
9210	17541452.35	4.35814
9225	17541452.35	4.35929
9240	17541452.35	4.36044
9255	17541452.35	4.36159
9270	17541452.35	4.36275
9285	17541452.35	4.36391
9300	17541452.35	4.36506
9315	17541452.35	4.36622
9330	17541452.35	4.36739
9345	17541452.35	4.36855
9360	17541452.35	4.36972
9375	17541452.35	4.37088
9390	17541452.35	4.37205
9405	17541452.35	4.37322
9420	17541452.35	4.37440
9435	17541452.35	4.37557
9450	17541452.35	4.37675
9465	17541452.35	4.37792
9480	17541452.35	4.37910
9495	17541452.35	4.38028
9510	17541452.35	4.38147
9525	17541452.35	4.38265
9540	17541452.35	4.38384
9555	17541452.35	4.38503
9570	17541452.35	4.38622
9585	17541452.35	4.38741
9600	17541452.35	4.38860
9615	17541452.35	4.38980
9630	17541452.35	4.39099
9645	17541452.35	4.39219
9660	17541452.35	4.39339
9675	17541452.35	4.39459
9690	17541452.35	4.39580
9705	17541452.35	4.39700
9720	17541452.35	4.39821
9735	17541452.35	4.39942
9750	17541452.35	4.40063
9765	17541452.35	4.40184
9780	17541452.35	4.40306
9795	17541452.35	4.40427
9810	17541452.35	4.40549
9825	17541452.35	4.40671
9840	17541452.35	4.40793
9855	17541452.35	4.40916
9870	17541452.35	4.41038
9885	17541452.35	4.41161
9900	17541452.35	4.41284
9915	17541452.35	4.41407
9930	17541452.35	4.41530
9945	17541452.35	4.41653
9960	17541452.35	4.41777
9975	17541452.35	4.41900
9990	17541452.35	4.42024
10005	17541452.35	4.42148
10020	17541452.35	4.42272
10035	17541452.35	4.42397
10050	17541452.35	4.42521
10065	17541452.35	4.42646
10080	17541452.35	4.42771
10095	17541452.35	4.42896
10110	17541452.35	4.43021
10125	17541452.35	4.43147
10140	17541452.35	4.43272
10155	17541452.35	4.43398
10170	17541452.35	4.43524
10185	17541452.35	4.43650
10200	17541452.35	4.43776
10215	17541452.35	4.43903
10230	17541452.35	4.44029
10245	17541452.35	4.44156
10260	17541452.35	4.44283
10275	17541452.35	4.44410
10290	17541452.35	4.44537
10305	17541452.35	4.44665
10320	17541452.35	4.44792
10335	17541452.35	4.44920
10350	17541452.35	4.45048
10365	17541452.35	4.45176
10380	17541452.35	4.45305
10395	17541452.35	4.45433
10410	17541452.35	4.45562
10425	17541452.35	4.45691
10440	17541452.35	4.45820
10455	17541452.35	4.45949
10470	17541452.35	4.46078
10485	17541452.35	4.46208
10500	17541452.35	4.46337
10515	17541452.35	4.46467
10530	17541452.35	4.46597
10545	17541452.35	4.46728
10560	17541452.35	4.46858
10575	17541452.35	4.46988
10590	17541452.35	4.47119
10605	17541452.35	4.47250
10620	17541452.35	4.47381
10635	17541452.35	4.47512
10650	17541452.35	4.47644
10665	17541452.35	4.47775
10680	17541452.35	4.47907
10695	17541452.35	4.48039
10710	17541452.35	4.48171
10725	17541452.35	4.48303
10740	17541452.35	4.48436
10755	17541452.35	4.48568
10770	17541452.35	4.48701
10785	17541452.35	4.48834
10800	17541452.35	4.48967
10815	17541452.35	4.49100
10830	17541452.35	4.49234
10845	17541452.35	4.49367
10860	17541452.35	4.49501
10875	17541452.35	4.49635
10890	17541452.35	4.49769
10905	17541452.35	4.49903
10920	17541452.35	4.50038
10935	17541452.35	4.50172
10950	17541452.35	4.50307
10965	17541452.35	4.50442
10980	17541452.35	4.50577
10995	17541452.35	4.50713
11010	17541452.35	4.50848
11025	17541452.35	4.50984
11040	17541452.35	4.51119
11055	17541452.35	4.51255
11070	17541452.35	4.51391
11085	17541452.35	4.51528
11100	17541452.35	4.51664
11115	17541452.35	4.51801
11130	17541452.35	4.51938
11145	17541452.35	4.52075
11160	17541452.35	4.52212
11175	17541452.35	4.52349
11190	17541452.35	4.52487
11205	17541452.35	4.52624
11220	17541452.35	4.52762
11235	17541452.35	4.52900
11250	17541452.35	4.53038
11265	17541452.35	4.53176
11280	17541452.35	4.53315
11295	17541452.35	4.53453
11310	17541452.35	4.53592
11325	17541452.35	4.53731
11340	17541452.35	4.53870
11355	17541452.35	4.54010
11370	17541452.35	4.54149
11385	17541452.35	4.54289
11400	17541452.35	4.54429
11415	17541452.35	4.54569
11430	17541452.35	4.54709
11445	17541452.35	4.54849
11460	17541452.35	4.54990
11475	17541452.35	4.55130
11490	17541452.35	4.55271
11505	17541452.35	4.55412
11520	17541452.35	4.55553
11535	17541452.35	4.55694
11550	17541452.35	4.55836
11565	17541452.35	4.55978
11580	17541452.35	4.56119
11595	17541452.35	4.56261
11610	17541452.35	4.56403
11625	17541452.35	4.56546
11640	17541452.35	4.56688
11655	17541452.35	4.56831
11670	17541452.35	4.56974
11685	17541452.35	4.57117
11700	17541452.35	4.57260
11715	17541452.35	4.57403
11730	17541452.35	4.57547
11745	17541452.35	4.57690
11760	17541452.35	4.57834
11775	17541452.35	4.57978
11790	17541452.35	4.58122
11805	17541452.35	4.58266
11820	17541452.35	4.58411
11835	17541452.35	4.58555
11850	17541452.35	4.58700
11865	17541452.35	4.58845
11880	17541452.35	4.58990
11895	17541452.35	4.59135
11910	17541452.35	4.59281
11925	17541452.35	4.59427
11940	17541452.35	4.59572
11955	17541452.35	4.59718
11970	17541452.35	4.59864
11985	17541452.35	4.60011
12000	17541452.35	4.60157
12015	17541452.35	4.60304
12030	17541452.35	4.60450
12045	17541452.35	4.60597
12060	17541452.35	4.60744
12075	17541452.35	4.60892
12090	17541452.35	4.61039
12105	17541452.35	4.61187
12120	17541452.35	4.61334
12135	17541452.35	4.61482
12150	17541452.35	4.61630
12165	17541452.35	4.61778
12180	17541452.35	4.61927
12195	17541452.35	4.62075
12210	17541452.35	4.62224
12225	17541452.35	4.62373
12240	17541452.35	4.62522
12255	17541452.35	4.62671
12270	17541452.35	4.62821
12285	17541452.35	4.62970
12300	17541452.35	4.63120
12315	17541452.35	4.63270
12330	17541452.35	4.63420
12345	17541452.35	4.63570
12360	17541452.35	4.63720
12375	17541452.35	4.63871
12390	17541452.35	4.64021
12405	17541452.35	4.64172
12420	17541452.35	4.64323
12435	17541452.35	4.64474
12450	17541452.35	4.64626
12465	17541452.35	4.64777
12480	17541452.35	4.64929
12495	17541452.35	4.65080
12510	17541452.35	4.65232
12525	17541452.35	4.65384
12540	17541452.35	4.65537
12555	17541452.35	4.65689
12570	17541452.35	4.65842
12585	17541452.35	4.65995
12600	17541452.35	4.66147
12615	17541452.35	4.66301
12630	17541452.35	4.66454
12645	17541452.35	4.66607
12660	17541452.35	4.66761
12675	17541452.35	4.66915
12690	17541452.35	4.67068
12705	17541452.35	4.67222
12720	17541452.35	4.67377
12735	17541452.35	4.67531
12750	17541452.35	4.67686
12765	17541452.35	4.67840
12780	17541452.35	4.67995
12795	17541452.35	4.68150
12810	17541452.35	4.68305
12825	17541452.35	4.68461
12840	17541452.35	4.68616
12855	17541452.35	4.68772
12870	17541452.35	4.68928
12885	17541452.35	4.69084
12900	17541452.35	4.69240
12915	17541452.35	4.69396
12930	17541452.35	4.69552
12945	17541452.35	4.69709
12960	17541452.35	4.69866
12975	17541452.35	4.70023
12990	17541452.35	4.70180
13005	17541452.35	4.70337
13020	17541452.35	4.70494
13035	17541452.35	4.70652
13050	17541452.35	4.70810
13065	17541452.35	4.70968
13080	17541452.35	4.71126
13095	17541452.35	4.71284
13110	17541452.35	4.71442
13125	17541452.35	4.71601
13140	17541452.35	4.71759
13155	17541452.35	4.71918
13170	17541452.35	4.72077
13185	17541452.35	4.72236
13200	17541452.35	4.72396
13215	17541452.35	4.72555
13230	17541452.35	4.72715
13245	17541452.35	4.72874
13260	17541452.35	4.73034
13275	17541452.35	4.73194
13290	17541452.35	4.73355
13305	17541452.35	4.73515
13320	17541452.35	4.73676
13335	17541452.35	4.73836
13350	17541452.35	4.73997
13365	17541452.35	4.74158
13380	17541452.35	4.74320
13395	17541452.35	4.74481
13410	17541452.35	4.74642
13425	17541452.35	4.74804
13440	17541452.35	4.74966
13455	17541452.35	4.75128
13470	17541452.35	4.75290
13485	17541452.35	4.75452
13500	17541452.35	4.75615
13515	17541452.35	4.75777
13530	17541452.35	4.75940
13545	17541452.35	4.76103
13560	17541452.35	4.76266
13575	17541452.35	4.76429
13590	17541452.35	4.76593
13605	17541452.35	4.76756
13620	17541452.35	4.76920
13635	17541452.35	4.77084
13650	17541452.35	4.77248
13665	17541452.35	4.77412
13680	17541452.35	4.77576
13695	17541452.35	4.77741
13710	17541452.35	4.77905
13725	17541452.35	4.78070
13740	17541452.35	4.78235
13755	17541452.35	4.78400
13770	17541452.35	4.78566
13785	17541452.35	4.78731
13800	17541452.35	4.78896
13815	17541452.35	4.79062
13830	17541452.35	4.79228
13845	17541452.35	4.79394
13860	17541452.35	4.79560
13875	17541452.35	4.79727
13890	17541452.35	4.79893
13905	17541452.35	4.80060
13920	17541452.35	4.80227
13935	17541452.35	4.80393
13950	17541452.35	4.80561
13965	17541452.35	4.80728
13980	17541452.35	4.80895
13995	17541452.35	4.81063
14010	17541452.35	4.81231
14025	17541452.35	4.81398
14040	17541452.35	4.81566
14055	17541452.35	4.81735
14070	17541452.35	4.81903
14085	17541452.35	4.82071
14100	17541452.35	4.82240
14115	17541452.35	4.82409
14130	17541452.35	4.82578
14145	17541452.35	4.82747
14160	17541452.35	4.82916
14175	17541452.35	4.83086
14190	17541452.35	4.83255
14205	17541452.35	4.83425
14220	17541452.35	4.83595
14235	17541452.35	4.83765
14250	17541452.35	4.83935
14265	17541452.35	4.84105
14280	17541452.35	4.84276
14295	17541452.35	4.84446
14310	17541452.35	4.84617
14325	17541452.35	4.84788
14340	17541452.35	4.84959
14355	17541452.35	4.85130
14370	17541452.35	4.85302
14385	17541452.35	4.85473
14400	17541452.35	4.85645
14415	17541452.35	4.85817
14430	17541452.35	4.85989
14445	17541452.35	4.86161
14460	17541452.35	4.86333
14475	17541452.35	4.86506
14490	17541452.35	4.86678
14505	17541452.35	4.86851
14520	17541452.35	4.87024
14535	17541452.35	4.87197
14550	17541452.35	4.87370
14565	17541452.35	4.87544
14580	17541452.35	4.87717
14595	17541452.35	4.87891
14610	17541452.35	4.88065
14625	17541452.35	4.88239
14640	17541452.35	4.88413
14655	17541452.35	4.88587
14670	17541452.35	4.88761
14685	17541452.35	4.88936
14700	17541452.35	4.89111
14715	17541452.35	4.89286
14730	17541452.35	4.89461
14745	17541452.35	4.89636
14760	17541452.35	4.89811
14775	17541452.35	4.89986
14790	17541452.35	4.90162
14805	17541452.35	4.90338
14820	17541452.35	4.90514
14835	17541452.35	4.90690
14850	17541452.35	4.90866
14865	17541452.35	4.91042
14880	17541452.35	4.91219
14895	17541452.35	4.91396
14910	17541452.35	4.91572
14925	17541452.35	4.91749
14940	17541452.35	4.91926
14955	17541452.35	4.92104
14970	17541452.35	4.92281
14985	17541452.35	4.92459
